gene_id	TPM_encode	SRR5931685	SRR5931686	SRR5931687	gene_name.107	median_TPM
ENSG00000164167	7.94	28.848216	27.798208	31.752476	LSM6	28.323212
ENSG00000164168	13.5	15.109732	15.10745	17.18602	TMEM184C	15.108591
ENSG00000164169	2.95	4.88472	5.06365	5.28351	PRMT9	4.974185
ENSG00000164171	8.01	7.82033	8.42281	8.96897	ITGA2	8.216405
ENSG00000164172	21.57	31.742778	31.464729	35.872107	MOCS2	31.6037535
ENSG00000164180	5.43	12.973333	14.325545	14.485342	TMEM161B	13.649439
ENSG00000164181	5.39	18.900419	18.00644	19.10969	ELOVL7	18.4534295
ENSG00000164182	11.04	41.33152	35.36114	40.47258	NDUFAF2	37.91686
ENSG00000164187	2.95	6.55005	7.27696	7.15127	LMBRD2	6.85066
ENSG00000164190	20.57	30.25785	28.0257	32.60737	NIPBL	29.141775
ENSG00000164199	3.2	1.454533	1.505107	1.59082	ADGRV1	1.5479635
ENSG00000164209	10.69	20.64107	20.44348	21.29302	SLC25A46	20.542275
ENSG00000164211	4.71	6.872057	6.90754	8.04897	STARD4	6.8897985
ENSG00000164219	18.15	11.21254	11.71539	13.17459	PGGT1B	12.44499
ENSG00000164221	3.38	10.77983	9.59496496	10.67157	CCDC112	10.13326748
ENSG00000164237	18.71	13.3559	13.7962	16.2589	CMBL	15.02755
ENSG00000164241	2.6	6.444889	6.738666	7.135707	C5orf63	6.5917775
ENSG00000164244	25.19	27.444462	26.22352	28.16488	PRRC1	26.833991
ENSG00000164251	1.67	1.95281	1.83485	2.10097	F2RL1	1.89383
ENSG00000164252	10.57	15.5443808	15.215186	15.701	AGGF1	15.3797834
ENSG00000164253	10.42	18.23861	17.05617	19.92389	WDR41	17.64739
ENSG00000164258	22.74	45.413	46.9412	52.5993	NDUFS4	46.1771
ENSG00000164265	0.23	4.42797	2.66639	4.26653	SCGB3A2	3.46646
ENSG00000164284	9.98	9.7823258	9.638955	10.519125	GRPEL2	9.8811629
ENSG00000164291	1.4	1.863364	1.654461	1.984428	ARSK	1.7589125
ENSG00000164292	287.12	154.01696	160.94596	170.26628	RHOBTB3	165.60612
ENSG00000164294	1.1	5.260506	6.039834	6.68154	GPX8	5.65017
ENSG00000164296	2.52	2.116949	2.312811	2.125641	TIGD6	2.219226
ENSG00000164300	22.18	15.135129	16.388905	16.7143601	SERINC5	16.55163255
ENSG00000164305	1.7	5.8507181	6.013847	6.653434	CASP3	5.93228255
ENSG00000164306	1.77	2.300076	2.622128	2.603497	PRIMPOL	2.4517865
ENSG00000164307	5.99	5.560588	5.719009	5.660698	ERAP1	5.6898535
ENSG00000164309	3.41	3.26387	3.22822	2.94034	CMYA5	3.246045
ENSG00000164323	4.31	8.63001	7.98122	8.46774	CFAP97	8.22448
ENSG00000164327	8.13	7.786	7.732677	7.681255	RICTOR	7.7593385
ENSG00000164329	17.02	17.447668	16.932769	17.79601	TENT2	17.233834
ENSG00000164331	5.38	5.51177	5.47942	6.13434	ANKRA2	5.495595
ENSG00000164332	4.83	11.5027	11.3034	11.8335	UBLCP1	11.40305
ENSG00000164338	8.43	11.70431	11.09445	12.29583	UTP15	11.39938
ENSG00000164346	25.8	57.295	53.5556	58.219	NSA2	55.4253
ENSG00000164347	8.53	16.5306	16.1972975	16.4596900047164	GFM2	16.3284937523582
ENSG00000164366	5.06	1.32639	1.31248	1.43308	CCDC127	1.379735
ENSG00000164402	19.07	18.195544	18.1851856	19.1625501	SEPTIN8	18.632772
ENSG00000164403	2.67	2.332785	2.32199	2.519822	SHROOM1	2.4263035
ENSG00000164405	230.33	109.69638	108.94622	126.93149	UQCRQ	118.313935
ENSG00000164414	13.21	20.791953	23.61261	24.25639	SLC35A1	22.2022815
ENSG00000164418	0.67	1.3972107	1.60492722	1.3966055	GRIK2	1.3969081
ENSG00000164430	1.36	4.248401	4.236353	4.934033	CGAS	4.242377
ENSG00000164442	82.96	50.28565	48.8063	51.13971	CITED2	50.71268
ENSG00000164463	4.3	7.136652	6.718302	6.818389	CREBRF	6.7683455
ENSG00000164465	3.27	5.15191	5.33223	5.67397	DCBLD1	5.24207
ENSG00000164466	54.71	58.4635	53.4884	57.07	SFXN1	55.89
ENSG00000164494	5.06	4.517935	5.402104	6.43744	PDSS2	5.231052
ENSG00000164506	7.34	12.960253	13.027442	12.989366	STXBP5	12.9748095
ENSG00000164535	11.95	9.051426	8.6176041	9.425087	DAGLB	9.2382565
ENSG00000164542	2.07	3.838241	4.333271	4.168377	KIAA0895	4.003309
ENSG00000164543	3.75	9.34548	9.17546	10.7473	STK17A	9.26047
ENSG00000164548	30.81	44.415479	43.777266	45.466956	TRA2A	44.0963725
ENSG00000164574	9.27	10.2324757	9.963495	10.768014	GALNT10	10.09798535
ENSG00000164576	17.48	6.492598	6.89299	6.714919	SAP30L	6.8039545
ENSG00000164587	1241.95	715.8193	755.2294	793.6599	RPS14	774.44465
ENSG00000164597	14.09	14.43018	14.00731	14.0423	COG5	14.06615
ENSG00000164603	6.57	6.42198	6.64503	7.28176	BMT2	6.607515
ENSG00000164609	22.42	17.0066	16.6311	17.506	SLU7	17.2563
ENSG00000164610	7.67	24.2459	21.2746	23.8302	RP9	22.5524
ENSG00000164611	37.43	62.378794	57.26849	66.165301	PTTG1	59.823642
ENSG00000164615	9.45	21.94425	23.0576	25.20787	CAMLG	22.500925
ENSG00000164620	2.39	4.470928	4.024896	4.070013	RELL2	4.0474545
ENSG00000164626	11.09	4.33409	4.57596	4.98265	KCNK5	4.779305
ENSG00000164631	12.98	22.13769	22.10582	22.23601	ZNF12	22.121755
ENSG00000164638	6.04	2.964678	2.727938	2.586987	SLC29A4	2.846308
ENSG00000164649	5.3	4.66284	4.566501	4.40793	CDCA7L	4.6146705
ENSG00000164654	11.59	13.9795	13.31518	15.05884	MIOS	13.64734
ENSG00000164659	2	5.019361	5.188568	5.384738	ELAPOR2	5.1039645
ENSG00000164663	1.15	1.7222601	2.002617	1.7784444	USP49	1.75035225
ENSG00000164684	10.43	0.976442	1.06357	0.855968	ZNF704	1.020006
ENSG00000164687	3.19	8.7090436	9.4870111	9.051582	FABP5	8.8803128
ENSG00000164690	3.18	8.28599	8.59936	8.19951	SHH	8.24275
ENSG00000164695	7.6	12.5902	12.4981	13.4206	CHMP4C	12.54415
ENSG00000164713	43.73	77.04921	71.51091	78.48556	BRI3	74.28006
ENSG00000164715	9.87	9.20207	8.92131	8.77562	LMTK2	9.06169
ENSG00000164733	41.84	32.993619	31.7801144	34.358025	CTSB	33.675822
ENSG00000164741	11.97	9.5743191	9.0227843	9.1929319	DLC1	9.3836255
ENSG00000164742	39.23	17.71071	17.601360342379	19.39677	ADCY1	18.55374
ENSG00000164751	17.53	11.40146	13.06337	12.99357	PEX2	13.02847
ENSG00000164754	111.49	109.1419	114.14228	121.60121	RAD21	112.81614
ENSG00000164758	9.71	10.65251	10.303251	12.948312	MED30	10.4778805
ENSG00000164761	5.52	2.87066	2.82867	3.37575	TNFRSF11B	3.123205
ENSG00000164778	0.48	1.58913	1.69215	1.82065	EN2	1.64064
ENSG00000164808	36.42	14.493811	13.763083	14.657641	SPIDR	14.575726
ENSG00000164815	10.75	21.36562	21.727463	22.52601	ORC5	21.5465415
ENSG00000164818	22.87	18.875956	18.722813	19.091442	DNAAF5	18.983699
ENSG00000164823	22.9	40.3055	38.82598	41.02667	OSGIN2	39.56574
ENSG00000164828	66.08	35.3854328	36.24898	36.486093	SUN1	36.3675365
ENSG00000164830	19.97	30.157394	31.000616	32.6340206013398	OXR1	30.579005
ENSG00000164850	13.93	4.468963	4.800237	4.790752	GPER1	4.7954945
ENSG00000164855	14.29	10.0932	9.69399	10.3326	TMEM184A	10.2129
ENSG00000164877	37.18	20.9008	20.2709	20.4134	MICALL2	20.6571
ENSG00000164880	56.28	19.1643	17.3295	18.0998	INTS1	18.63205
ENSG00000164885	9.24	8.20033	8.1886	8.77793	CDK5	8.48913
ENSG00000164889	76.5	32.152795	31.5990738	32.284609	SLC4A2	32.218702
ENSG00000164896	38.11	20.721295	20.236531	23.123756	FASTK	21.9225255
ENSG00000164897	20.76	22.47632	20.85134	22.50551	TMUB1	21.66383
ENSG00000164898	7.18	4.87849	5.34076	5.07386	FMC1	5.20731
ENSG00000164902	17.08	14.2	14.3346	14.9188	PHAX	14.6267
ENSG00000164904	25.56	14.23534	16.04147	15.52243	ALDH7A1	15.78195
ENSG00000164916	16.72	5.27957	5.55911	5.56967	FOXK1	5.56439
ENSG00000164919	1616.53	766.29259984639	744.264494	894.50296	COX6C	830.397779923195
ENSG00000164920	30.63	20.4701	20.1661550034906	20.93638	OSR2	20.70324
ENSG00000164924	505.88	689.56018	694.16546	768.359915	YWHAZ	691.86282
ENSG00000164930	14.09	30.30915	29.606952	31.31129	FZD6	29.958051
ENSG00000164932	0.47	1.3362782	1.245005	1.782938	CTHRC1	1.2906416
ENSG00000164933	9.42	21.6289	21.6366	23.3106	SLC25A32	21.63275
ENSG00000164934	33.17	65.919729	65.62408	72.053988	DCAF13	65.7719045
ENSG00000164938	10.1	10.31433	10.90968	10.36864	TP53INP1	10.341485
ENSG00000164941	44.86	27.5882	27.0963	28.9042	INTS8	28.2462
ENSG00000164944	34.06	23.62658	24.1207	25.12027	VIRMA	24.620485
ENSG00000164949	1.82	12.67851	11.61251	12.95549	GEM	12.14551
ENSG00000164951	7.62	6.060808	6.258359	6.155027	PDP1	6.206693
ENSG00000164953	3.49	3.048113	3.49778	3.4794	TMEM67	3.4847
ENSG00000164961	34.19	27.690686	27.194	28.5332	WASHC5	28.111943
ENSG00000164967	9.08	7.4294	8.56067	9.24499	RPP25L	8.820335
ENSG00000164970	4.71	8.981876	8.799591	9.129999576	FAM219A	8.8907335
ENSG00000164975	6.84	10.3452182	11.360699	10.1985911	SNAPC3	10.27190465
ENSG00000164976	5.96	4.61253	4.23848	4.65415	MYORG	4.63334
ENSG00000164978	8.2	10.476584	11.591298	12.714391	NUDT2	11.033941
ENSG00000164983	3.17	5.6353	5.71564	6.20268	TMEM65	5.67547
ENSG00000164985	19.49	24.82748	24.22834	25.912773	PSIP1	24.52791
ENSG00000165006	10.27	20.0424302	18.712004	20.737913	UBAP1	19.3772171
ENSG00000165025	5.9	2.622362	2.888754	2.76788	SYK	2.828317
ENSG00000165030	8	21.819	20.3699	21.5717	NFIL3	20.9708
ENSG00000165046	0.25	1.263479	1.6358401697423	1.6860212	LETM2	1.44965958487115
ENSG00000165055	13.8	13.77011	12.7614	14.26272	METTL2B	13.785055
ENSG00000165060	5.06	8.615636	8.387512	9.895063	FXN	8.501574
ENSG00000165078	0.48	1.233469	1.135161	1.17022	CPA6	1.1526905
ENSG00000165097	10.67	12.6769	12.1747	13.6712	KDM1B	12.4258
ENSG00000165102	5.06	5.51194	5.62079	5.80963	HGSNAT	5.566365
ENSG00000165105	5.56	10.98917	10.57447	10.91972	RASEF	10.747095
ENSG00000165113	1.88	4.81198	4.39019	3.95177	GKAP1	4.17098
ENSG00000165115	1.85	4.508151	3.717	3.93365	KIF27	3.825325
ENSG00000165118	5.95	7.571987	7.546422	7.79052	C9orf64	7.5592045
ENSG00000165119	233.15	288.289878	281.76962	307.195292	HNRNPK	285.029749
ENSG00000165138	6.16	3.47341	3.307917	3.321628	ANKS6	3.397519
ENSG00000165140	71.05	71.76022	71.10857	77.51372	FBP1	71.434395
ENSG00000165156	13.87	33.59106	32.00361	33.14958	ZHX1	32.576595
ENSG00000165169	18.57	45.459181	48.86977	55.264331	DYNLT3	47.1644755
ENSG00000165175	12.19	11.632325	11.93244	13.08726	MID1IP1	12.06122
ENSG00000165185	3.95	3.54029	3.431228	3.591381	KIAA1958	3.5658355
ENSG00000165195	5.06	11.90127	12.078482	12.342112	PIGA	11.989876
ENSG00000165209	26.41	38.97948	36.80891	42.07203	STRBP	37.894195
ENSG00000165215	122	92.2531	90.7766	97.1376	CLDN3	94.69535
ENSG00000165219	21.79	29.62243	28.67319	29.757755	GAPVD1	29.14781
ENSG00000165233	23.29	19.9018	20.1204	21.7061	CARD19	20.91325
ENSG00000165238	4.02	2.93419	2.764801	2.577212	WNK2	2.8494955
ENSG00000165240	3.8	2.742428306	2.845989	2.92939549	ATP7A	2.887692245
ENSG00000165244	9.21	16.0619	17.4741	18.6757	ZNF367	16.768
ENSG00000165264	18.31	27.0703	30.81616	33.186	NDUFB6	28.94323
ENSG00000165271	10.31	13.51541	12.70323	13.15091	NOL6	12.92707
ENSG00000165272	4.74	41.6131	42.2686	46.4255	AQP3	41.94085
ENSG00000165275	2.4	3.499837	3.710688	3.844533	TRMT10B	3.6052625
ENSG00000165280	83.8	72.8264	71.9019	80.5403	VCP	76.68335
ENSG00000165282	12.3	7.531934	7.245879	7.692011	PIGO	7.6119725
ENSG00000165283	48.48	46.240426	45.393742	54.43218	STOML2	47.360213
ENSG00000165288	2.85	2.24381	2.38073	2.55888	BRWD3	2.469805
ENSG00000165304	10.66	19.66086	19.949271	22.165653	MELK	19.8050655
ENSG00000165312	5.77	4.43208	4.46977	4.40666	OTUD1	4.450925
ENSG00000165322	11.34	26.165916	26.992466	27.2868441	ARHGAP12	26.579191
ENSG00000165338	2.57	6.897102	6.432601	7.963039	HECTD2	6.6648515
ENSG00000165355	5.55	7.672078	8.321145	9.121544	FBXO33	7.9966115
ENSG00000165359	1.95	6.61488	6.18891	7.05948	INTS6L	6.401895
ENSG00000165389	18.69	34.6665	36.0799	38.346	SPTSSA	35.3732
ENSG00000165392	2.06	4.49876	4.6815	4.54932	WRN	4.52404
ENSG00000165406	3.01	2.497959	2.45594	2.3285773	MARCHF8	2.4769495
ENSG00000165410	4.6	18.213701	18.84332	19.409096	CFL2	18.5285105
ENSG00000165416	13.79	27.980167	27.954691	33.88988	SUGT1	27.967429
ENSG00000165417	14.76	17.97884	17.42158	18.70886	GTF2A1	17.70021
ENSG00000165424	1.5	1.34319	1.365881	1.6808482	ZCCHC24	1.4329405
ENSG00000165434	2.02	3.5508	3.55028	3.38914	PGM2L1	3.46971
ENSG00000165449	0.45	2.37039	1.937064	2.250049	SLC16A9	2.0935565
ENSG00000165458	112.14	35.4255747	34.5006897	35.952909	INPPL1	35.68924185
ENSG00000165475	7.41	8.2416738	8.1918	8.78799	CRYL1	8.2167369
ENSG00000165476	16.36	18.9466	19.0807	20.3261	REEP3	19.01365
ENSG00000165480	9.92	13.49717	12.8501	15.276812	SKA3	13.173635
ENSG00000165487	13.32	37.7424	37.5795	43.6619	MICU2	37.66095
ENSG00000165490	4.24	12.196064	11.962213	14.561897	DDIAS	12.0791385
ENSG00000165494	27.45	21.7884	20.31859	22.56381	PCF11	22.176105
ENSG00000165501	17.86	21.00119	19.41967	23.80147	LRR1	20.21043
ENSG00000165502	83.37	254	223.562	255.633	RPL36AL	238.781
ENSG00000165506	5.21	6.60515	7.60169	7.35071	DNAAF2	6.97793
ENSG00000165512	3.29	5.72658	5.82661	6.17929	ZNF22	5.776595
ENSG00000165516	22.66	26.73282	26.82768	27.97972	KLHDC2	26.78025
ENSG00000165521	1.11	1.9120683	1.7020077	1.8380226	EML5	1.77001515
ENSG00000165525	20.8	19.39075	17.4662	19.80653	NEMF	19.59864
ENSG00000165526	5.54	4.343950268574	4.548302	4.7481	RPUSD4	4.648201
ENSG00000165527	46.94	56.5723	57.2244	65.0353	ARF6	56.89835
ENSG00000165533	11.99	14.34732	15.141029	15.153723164	TTC8	14.7441745
ENSG00000165548	1.72	1.0526	1.0894	1.0541	TMEM63C	1.07175
ENSG00000165555	0.33	1.02064	1.41016	1.29601	NOXRED1	1.158325
ENSG00000165568	6.41	8.589291	8.959793	10.520036	AKR1E2	8.774542
ENSG00000165572	3.7	3.49266	3.10431	3.22604	KBTBD6	3.35935
ENSG00000165591	1.54	1.45497	1.36271	1.50491	FAAH2	1.47994
ENSG00000165609	30.68	39.022081	39.75455	44.798106	NUDT5	39.3883155
ENSG00000165626	5.07	5.525127	4.978735	5.302046	BEND7	5.186023
ENSG00000165629	128.3	145.5447	148.59174	158.5888	ATP5F1C	147.06822
ENSG00000165630	8.74	21.5461	20.9251	21.0552	PRPF18	20.99015
ENSG00000165632	5.68	12.2642	10.493	11.1367	TAF3	10.81485
ENSG00000165637	61.18	90.96993	95.683625	110.97492	VDAC2	93.3267775
ENSG00000165644	11.49	11.5535	11.4697	12.5856	COMTD1	11.52175
ENSG00000165650	6.17	6.14658	6.24612	6.42366	PDZD8	6.20806
ENSG00000165655	1.4	2.00845	2.06379	2.07758	ZNF503	2.03612
ENSG00000165660	5.1	11.9168	10.27	10.7832	ABRAXAS2	10.5266
ENSG00000165661	5.22	8.39535	8.22647	8.70914	QSOX2	8.31091
ENSG00000165669	22.46	28.879424	30.29013	32.38031	FAM204A	29.584777
ENSG00000165671	35.76	22.8717	22.70222	22.30232	NSD1	22.78696
ENSG00000165672	36.3	59.229	64.957	73.8585	PRDX3	62.093
ENSG00000165675	9.22	7.931783	8.474335	8.72967	ENOX2	8.6020025
ENSG00000165678	52.36	103.23156	103.6955	117.56607	GHITM	103.46353
ENSG00000165684	6.64	7.5784	6.71622	7.10493	SNAPC4	6.910575
ENSG00000165688	33.03	24.902672	25.329015	27.491882	PMPCA	26.4104485
ENSG00000165689	31.14	22.87204	21.93728	23.51895	ENTR1	23.195495
ENSG00000165698	0.95	1.201654	1.310461	1.135041	SPACA9	1.1683475
ENSG00000165699	18.51	10.54239	10.22761214	9.7814754	TSC1	10.38500107
ENSG00000165704	18.91	60.1691	58.7986	67.7226	HPRT1	59.48385
ENSG00000165714	2.5	4.225859	3.115454	3.054463	BORCS5	3.0849585
ENSG00000165716	0.76	2.37955800039393	2.31677	2.47124	DIPK1B	2.34816400019697
ENSG00000165724	21.42	25.5292	21.9835	24.6869	ZMYND19	23.3352
ENSG00000165730	2.31	1.783934	1.586999	1.9223887	STOX1	1.85316135
ENSG00000165731	12.8	11.1998	10.251960278726	12.24618	RET	11.72299
ENSG00000165732	26.37	82.102477	74.31269	80.86721	DDX21	77.58995
ENSG00000165733	6.6	14.3924	13.3559	13.9605	BMS1	13.6582
ENSG00000165752	7.43	6.553049	6.47817	6.791033	STK32C	6.672041
ENSG00000165775	43.01	5.77334	6.0396	6.33588	FUNDC2	6.18774
ENSG00000165782	19.45	19.17087	19.52794	20.99558	PIP4P1	19.48897
ENSG00000165792	23.28	19.4106	19.20183	20.52645	METTL17	19.968525
ENSG00000165795	2.79	3.2398709	3.604906	3.8225536	NDRG2	3.42238845
ENSG00000165802	17.61	22.0390712	20.377676	21.615067	NSMF	20.9963715
ENSG00000165804	11.45	9.363868	8.96102	9.136334	ZNF219	9.250101
ENSG00000165806	9.47	15.843704	14.704868	16.5376441	CASP7	15.274286
ENSG00000165810	2.53	0.99412	0.856815	1.03032	BTNL9	1.01222
ENSG00000165813	8.68	15.76352	15.09856	16.24402	CCDC186	15.43104
ENSG00000165819	18.51	18.5381	21.1675	22.0598	METTL3	19.8528
ENSG00000165821	0.98	1.617585	1.4813829	1.476796	SALL2	1.47908945
ENSG00000165832	6.92	12.8396	13.0239	14.1661	TRUB1	12.93175
ENSG00000165861	6.38	6.073827	5.7574020021928	5.437943	ZFYVE1	5.9156145010964
ENSG00000165863	0.58	1.129716	1.100664	1.098803	C10orf82	1.0997335
ENSG00000165868	2.78	2.43159	2.07576	2.51128	HSPA12A	2.471435
ENSG00000165879	2.81	1.03411	1.30214	1.39463	FRAT1	1.348385
ENSG00000165886	3.46	5.81044	5.46717	5.50454	UBTD1	5.485855
ENSG00000165891	5.98	5.808605	5.85158	6.03994	E2F7	5.91579
ENSG00000165895	0.68	2.401033	2.351092	2.258172	ARHGAP42	2.304632
ENSG00000165898	12.69	18.66619	18.76158	20.1419	ISCA2	18.713885
ENSG00000165905	2.14	1.92132748332	1.736721	1.460894	LARGE2	1.82902424166
ENSG00000165912	22.93	16.392037	16.61539	16.95127	PACSIN3	16.78333
ENSG00000165915	11.5	6.897808	6.979482	7.175774	SLC39A13	7.077628
ENSG00000165916	83.27	119.69552	113.8475071	128.2904458331	PSMC3	116.77151355
ENSG00000165929	18.63	36.58902	35.81398	37.02538	TC2N	36.2015
ENSG00000165934	22.99	10.1044	10.2678	11.0722	CPSF2	10.67
ENSG00000165943	10.22	14.14909	14.71741	15.92441	MOAP1	14.43325
ENSG00000165948	3.68	5.697658	6.742649	5.4569742131	IFI27L1	5.57731610655
ENSG00000165949	26.73	7.35209	13.1296891	16.1214772	IFI27	14.62558315
ENSG00000165959	6.66	2.21725	2.142249	1.62693	CLMN	2.1797495
ENSG00000165983	5.71	5.713059	4.809519	5.72328	PTER	5.7115295
ENSG00000165996	6.65	6.69907	5.45446	6.65698	HACD1	6.65349
ENSG00000165997	6.92	18.5182	19.8691	20.406	ARL5B	19.19365
ENSG00000166002	0.99	0.876128	1.183086	1.20019200131783	SMCO4	1.086543
ENSG00000166004	3.65	4.80513	4.63374	4.88658	CEP295	4.719435
ENSG00000166012	28.01	55.19566	53.57063	58.41986	TAF1D	54.383145
ENSG00000166016	7.04	3.57786	3.15264	3.47798	ABTB2	3.52792
ENSG00000166024	5.95	9.762359	8.73489700434756	9.194282	R3HCC1L	8.96458950217378
ENSG00000166025	5.61	2.77436	2.75758	2.74894	AMOTL1	2.76597
ENSG00000166033	3.38	3.48688	3.20456	3.66042	HTRA1	3.43344
ENSG00000166037	8.52	11.849433	12.488819	12.680467	CEP57	12.169126
ENSG00000166046	6.74	3.312882	3.691185	3.594494	TCP11L2	3.6428395
ENSG00000166068	0.5	2.28653	2.35045	2.40277	SPRED1	2.31849
ENSG00000166073	1.5	1.548853	1.683862	1.729066	GPR176	1.6163575
ENSG00000166123	6.42	5.943717	6.033729	6.46494	GPT2	6.2268645
ENSG00000166128	2.83	4.70268	4.38741	4.7289	RAB8B	4.545045
ENSG00000166130	2.35	6.108203	6.18505	7.85895	IKBIP	6.1466265
ENSG00000166133	3.2	1.97588	2.22678	2.248118	RPUSD2	2.237449
ENSG00000166135	16.11	4.73338	4.88592	4.90036	HIF1AN	4.89314
ENSG00000166136	43.92	52.111931	52.38438	61.883865	NDUFB8	52.2481555
ENSG00000166140	9.35	6.403993	5.806042	6.778254	ZFYVE19	6.5911235
ENSG00000166145	43.1	30.0571	29.98582	31.21623	SPINT1	30.636665
ENSG00000166153	0.54	1.859025	1.794474	1.968127	DEPDC4	1.8267495
ENSG00000166164	15.19	27.99133	25.32512	28.32286	BRD7	26.658225
ENSG00000166165	12.08	6.98512	7.82045	7.26831	CKB	7.54438
ENSG00000166166	9.51	6.4529	6.34111	6.93287	TRMT61A	6.692885
ENSG00000166167	8.05	4.9133579	4.8855817	4.85566	BTRC	4.8994698
ENSG00000166169	12.05	7.120754	6.930351	7.614588	POLL	7.367671
ENSG00000166170	14.76	22.44218	21.52146	23.01357	BAG5	21.98182
ENSG00000166171	6.58	15.462895	14.307574	15.440266	DPCD	14.87392
ENSG00000166173	3.38	4.42113	4.82621	5.48222	LARP6	4.62367
ENSG00000166181	25.71	43.102373	42.6392078	45.5337648	API5	42.8707904
ENSG00000166188	1.19	1.45893	1.39758	1.48851	ZNF319	1.428255
ENSG00000166189	8.78	5.04899	4.92898	5.0825	HPS6	5.065745
ENSG00000166192	2.5	2.010164	2.089103	2.872636	SENP8	2.2945515
ENSG00000166197	31.43	62.7853	55.6381	60.25736	NOLC1	57.94773
ENSG00000166199	5.7	5.53365	4.60969	5.28738	ALKBH3	5.410515
ENSG00000166200	19.73	51.53861	49.60775	53.08358	COPS2	50.57318
ENSG00000166224	29.35	16.6106	16.5669	18.0078	SGPL1	17.3092
ENSG00000166225	23.37	21.43303	20.89204	21.2334	FRS2	21.333215
ENSG00000166226	105.36	138.31648	139.302097	161.927896	CCT2	138.8092885
ENSG00000166228	29.71	34.1166	31.8094	37.4756	PCBD1	32.963
ENSG00000166233	81.87	7.06097	6.90504	7.18157	ARIH1	7.12127
ENSG00000166260	35.14	32.623019	34.883895	38.134196	COX11	35.0119475
ENSG00000166261	3.59	2.844641	2.929537	3.157927	ZNF202	3.043732
ENSG00000166262	1.79	2.383844	1.81977	1.461506	FAM227B	1.804885
ENSG00000166263	6.3	4.526042	4.477073	4.027569	STXBP4	4.5015575
ENSG00000166266	7.46	8.86163	8.71699	8.93955	CUL5	8.78931
ENSG00000166272	13	9.95327	9.92326	10.02335	WBP1L	9.98831
ENSG00000166275	5.66	9.78257	10.01672	10.73374	BORCS7	9.899645
ENSG00000166295	32.16	18.70294	20.32711	21.24209	ANAPC16	20.7846
ENSG00000166311	3.07	2.0560118	1.936698	2.03021	SMPD1	2.0431109
ENSG00000166321	0.63	2.489045	2.397309	2.6974996563	NUDT13	2.443177
ENSG00000166326	15.13	11.3223	10.3996	11.0061	TRIM44	11.1642
ENSG00000166333	20.96	14.849375	14.89714	14.379952	ILK	14.8732575
ENSG00000166337	24.8	14.5969	13.5931	14.9144	TAF10	14.75565
ENSG00000166340	11.55	7.597219	7.582238	8.065976	TPP1	7.8315975
ENSG00000166347	13.63	29.73597	31.1993	29.6921	CYB5A	29.714035
ENSG00000166348	8.97	4.998093687	4.6672233	4.7182050128935	USP54	4.85814934994675
ENSG00000166352	1.86	4.992134	4.448399	5.888912	IFTAP	4.7202665
ENSG00000166377	4.87	20.286056	19.989671	20.347093	ATP9B	20.1378635
ENSG00000166387	1.98	1.3974136	1.3835711	1.23851	PPFIBP2	1.39049235
ENSG00000166398	4.16	2.89316	3.00698	2.78714	GARRE1	2.95007
ENSG00000166401	0.57	2.069984	1.663006	1.712349	SERPINB8	1.6876775
ENSG00000166411	42.34	26.364574	29.111654	36.90996	IDH3A	33.010807
ENSG00000166426	11.14	36.1775	31.7622	34.7392	CRABP1	33.2507
ENSG00000166432	1.28	2.14821	2.3490634532	2.1779341	ZMAT1	2.16307205
ENSG00000166435	3.48	2.581683	2.362451	2.693851	XRRA1	2.637767
ENSG00000166436	5.07	1.688899	1.878952	1.842867	TRIM66	1.8609095
ENSG00000166439	9.15	6.97604	6.49572	6.85752	RNF169	6.91678
ENSG00000166441	182.81	656.16632	654.19707	741.66612	RPL27A	655.181695
ENSG00000166446	18.57	6.59006	6.76076	6.04404	CDYL2	6.67541
ENSG00000166450	2.98	1.599943	1.96849	1.777717	PRTG	1.8731035
ENSG00000166451	29.95	57.72741	53.83456	60.7097	CENPN	55.780985
ENSG00000166452	4.35	6.8793600036934	6.626624	6.421789	AKIP1	6.5242065
ENSG00000166454	23.49	32.80627	31.23479	33.56265	ATMIN	32.02053
ENSG00000166455	0.18	1.699649	1.7955	1.659086	C16orf46	1.6793675
ENSG00000166471	10.17	10.6246922883	9.99052	12.69230579	TMEM41B	10.39734614415
ENSG00000166477	18.1	46.035498	42.351925	44.766689	LEO1	43.559307
ENSG00000166478	5.27	6.7609158	6.5261087311	6.729383	ZNF143	6.62774586555
ENSG00000166479	4.6	7.453621	6.967313	8.13039	TMX3	7.210467
ENSG00000166483	14.33	9.85175	10.61845	10.40051	WEE1	10.50948
ENSG00000166484	8.88	5.247643	4.139922	4.676796	MAPK7	4.9622195
ENSG00000166503	60.65	13.7447	13.6084	14.0429	HDGFL3	13.8938
ENSG00000166507	11.91	3.1292200944189	3.136736	3.275172	NDST2	3.205954
ENSG00000166508	116.72	88.381898	89.675837	95.60246	MCM7	92.6391485
ENSG00000166510	0.29	1.907816	2.019326	1.881882	CCDC68	1.894849
ENSG00000166526	17.22	23.400509	21.57104	22.952677	ZNF3	22.2618585
ENSG00000166529	4.18	4.779905	4.800495	4.441513	ZSCAN21	4.610709
ENSG00000166532	5.83	10.68574	10.14595	10.28093	RIMKLB	10.21344
ENSG00000166548	0.92	1.3443371	1.35019	1.2460444	TK2	1.29519075
ENSG00000166557	52.04	47.540139	47.941028	53.52756	TMED3	49.990514
