baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
NUDT14	192.195949887067	0.342633084449584	0.112069651520554	3.05732265426687	0.00223323746527534	0.00760676606112894	ENSG00000183828	NUDT14	protein_coding	chr14	105172938	105181323	chr14:105172938	NUDT14	protein_coding	chr14	105172938	105181323	chr14:105172938	ENSG00000183828
PIF1	274.278250669593	0.296521752996192	0.096993153238598	3.05714107744042	0.00223459077625646	0.0076102903322557	ENSG00000140451	PIF1	protein_coding	chr15	64815632	64825668	chr15:64815632	PIF1	protein_coding	chr15	64815632	64825668	chr15:64815632	ENSG00000140451
CTSO	150.298014095254	0.403542201849162	0.132051371214296	3.05594859135757	0.00224349718883239	0.00763735559550639	ENSG00000256043	CTSO	protein_coding	chr4	155924118	155953917	chr4:155924118	CTSO	protein_coding	chr4	155921580	155953912	chr4:155921580	ENSG00000256043
DCAF8	3495.9107865395	0.12116534146749	0.0396547286987451	3.05550801741646	0.00224679595750126	0.00764749531836397	ENSG00000132716	DCAF8	protein_coding	chr1	160215715	160262531	chr1:160215715	DCAF8	protein_coding	chr1	160215715	160262549	chr1:160215715	ENSG00000132716
ZNF358	1057.05254985557	0.257285486262807	0.0842134644307915	3.05515855453554	0.00224941569807537	0.00765532125004733	ENSG00000198816	ZNF358	protein_coding	chr19	7515292	7521026	chr19:7515292	ZNF358	protein_coding	chr19	7515292	7521025	chr19:7515292	ENSG00000198816
RPE	3895.17306872813	-0.109889117514758	0.0359802874482831	-3.05414784894948	0.00225700819016806	0.00767926178799437	ENSG00000197713	RPE	protein_coding	chr2	210002565	210022259	chr2:210002565	RPE	protein_coding	chr2	210002565	210022260	chr2:210002565	ENSG00000197713
TCEAL3	125.09771374147	0.435331513845411	0.142538327831749	3.05413652922372	0.00225709335754984	0.00767926178799437	ENSG00000196507	TCEAL3	protein_coding	chrX	103607451	103629690	chrX:103607451	TCEAL3	protein_coding	chrX	103607451	103629690	chrX:103607451	ENSG00000196507
ZRANB2	12805.5977773773	0.10645429646598	0.0348624392896037	3.05355272422734	0.00226148978505399	0.00769202820083017	ENSG00000132485	ZRANB2	protein_coding	chr1	71063291	71081297	chr1:71063291	ZRANB2	protein_coding	chr1	71063291	71081289	chr1:71063291	ENSG00000132485
MAPK1	7329.38443071574	-0.110994530282867	0.0363643784131429	-3.05228729670109	0.00227104621496299	0.00772343269232179	ENSG00000100030	MAPK1	protein_coding	chr22	21754500	21867680	chr22:21754500	MAPK1	protein_coding	chr22	21759657	21867680	chr22:21759657	ENSG00000100030
RP11-67L2.2	151.586373792273	-0.362664933708252	0.118825944433519	-3.05206859863131	0.00227270155368469	0.00772796183203376	ENSG00000273033	RP11-67L2.2	lincRNA	chr3	122886941	122892416	chr3:122886941	LINC02035	lncRNA	chr3	122886941	122892416	chr3:122886941	ENSG00000273033
COL4A3BP	1986.34031078928	0.143751825479597	0.0471060134632086	3.05166612309217	0.00227575080421303	0.00773722878403188	ENSG00000113163	COL4A3BP	protein_coding	chr5	75368486	75512138	chr5:75368486	CERT1	protein_coding	chr5	75356345	75512138	chr5:75356345	ENSG00000113163
MLX	2691.17007642297	-0.106009917094739	0.0347389291405854	-3.05161729844136	0.00227612096619041	0.00773738587482091	ENSG00000108788	MLX	protein_coding	chr17	42567068	42573239	chr17:42567068	MLX	protein_coding	chr17	42567072	42573239	chr17:42567072	ENSG00000108788
PKD1	1463.59301498878	0.185765984870004	0.0608764603898739	3.05152408139853	0.00227682784035114	0.00773868736857074	ENSG00000008710	PKD1	protein_coding	chr16	2088710	2135898	chr16:2088710	PKD1	protein_coding	chr16	2088708	2135898	chr16:2088708	ENSG00000008710
PHF12	1444.49674503742	-0.132248989701003	0.0433463763115471	-3.05098144191981	0.00228094672412321	0.00775158388715976	ENSG00000109118	PHF12	protein_coding	chr17	28905250	28951771	chr17:28905250	PHF12	protein_coding	chr17	28905250	28951771	chr17:28905250	ENSG00000109118
TSPAN9	511.344764824656	-0.240766704515646	0.0789657566526227	-3.04900142443768	0.00229603392990375	0.00780063646967583	ENSG00000011105	TSPAN9	protein_coding	chr12	3077355	3286564	chr12:3077355	TSPAN9	protein_coding	chr12	3077355	3286564	chr12:3077355	ENSG00000011105
RBKS	71.623824209392	0.563340866823535	0.18481340554211	3.04816019796344	0.00230247147535291	0.00782139506717805	ENSG00000171174	RBKS	protein_coding	chr2	27781364	27891098	chr2:27781364	RBKS	protein_coding	chr2	27781379	27890681	chr2:27781379	ENSG00000171174
POMGNT2	1364.98161047473	-0.152465346828352	0.0500257553986462	-3.04773702292715	0.00230571609857809	0.0078313030856711	ENSG00000144647	POMGNT2	protein_coding	chr3	43079232	43106076	chr3:43079232	POMGNT2	protein_coding	chr3	43079229	43106085	chr3:43079229	ENSG00000144647
NCAPD3	8551.32591261008	-0.0654615941623106	0.0214814109630408	-3.04736007680959	0.00230860979541649	0.00784001654396808	ENSG00000151503	NCAPD3	protein_coding	chr11	134150119	134225454	chr11:134150119	NCAPD3	protein_coding	chr11	134150113	134225504	chr11:134150113	ENSG00000151503
MCU	1518.90931525917	0.129468948909809	0.0424984346542369	3.04644041511541	0.00231568371175118	0.00786292149153612	ENSG00000156026	MCU	protein_coding	chr10	72692131	72887694	chr10:72692131	MCU	protein_coding	chr10	72692143	72887694	chr10:72692143	ENSG00000156026
TSPAN14	994.056612087109	-0.229055287444944	0.0751962138370571	-3.04610133618276	0.00231829686722021	0.00787067553328892	ENSG00000108219	TSPAN14	protein_coding	chr10	80454166	80533123	chr10:80454166	TSPAN14	protein_coding	chr10	80454265	80533124	chr10:80454265	ENSG00000108219
XPC	1997.1543377121	-0.111079237395669	0.0364681806986416	-3.04592209613042	0.00231967929463874	0.00787313063424066	ENSG00000154767	XPC	protein_coding	chr3	14145147	14178783	chr3:14145147	XPC	protein_coding	chr3	14145147	14178621	chr3:14145147	ENSG00000154767
SNX25	1082.65903772231	-0.167579591612925	0.0550191999547424	-3.04583839370205	0.00232032512617203	0.00787420365352271	ENSG00000109762	SNX25	protein_coding	chr4	185204237	185370185	chr4:185204237	SNX25	protein_coding	chr4	185204237	185370185	chr4:185204237	ENSG00000109762
PNMA2	1142.13449445361	0.142142919058686	0.0466695461331463	3.045731763775	0.00232114810030603	0.00787587742970722	ENSG00000240694	PNMA2	protein_coding	chr8	26504686	26514092	chr8:26504686	PNMA2	protein_coding	chr8	26504701	26514092	chr8:26504701	ENSG00000240694
C3orf38	1489.9852325819	-0.155527955932076	0.0510771242192705	-3.04496304968944	0.0023270889818907	0.00789491381299397	ENSG00000179021	C3orf38	protein_coding	chr3	88149743	88168729	chr3:88149743	C3orf38	protein_coding	chr3	88149959	88168729	chr3:88149959	ENSG00000179021
ZDHHC9	2529.9787855002	0.110389419502291	0.0362555113394077	3.04476244918669	0.00232864157958743	0.00789905915166399	ENSG00000188706	ZDHHC9	protein_coding	chrX	129803288	129843909	chrX:129803288	ZDHHC9	protein_coding	chrX	129803288	129843909	chrX:129803288	ENSG00000188706
SLC29A4	324.094570803535	0.371708242396017	0.122096508790762	3.04438059758954	0.00233159963725949	0.0079079701414805	ENSG00000164638	SLC29A4	protein_coding	chr7	5274369	5306870	chr7:5274369	SLC29A4	protein_coding	chr7	5274369	5306912	chr7:5274369	ENSG00000164638
MAPK8IP3	946.068155221656	0.146766763109061	0.0482128269788161	3.04414348433765	0.0023334381939616	0.00791308218437864	ENSG00000138834	MAPK8IP3	protein_coding	chr16	1706183	1770317	chr16:1706183	MAPK8IP3	protein_coding	chr16	1706166	1770351	chr16:1706166	ENSG00000138834
ERF	1266.41448176321	0.178710115613388	0.0587244120438164	3.04319974255418	0.00234076905592606	0.00793681546447163	ENSG00000105722	ERF	protein_coding	chr19	42247572	42255157	chr19:42247572	ERF	protein_coding	chr19	42247569	42255128	chr19:42247569	ENSG00000105722
PXDC1	176.01027763945	-0.35689446886376	0.117287211635707	-3.04291033853094	0.00234302132999345	0.00794332454869603	ENSG00000168994	PXDC1	protein_coding	chr6	3722614	3752026	chr6:3722614	PXDC1	protein_coding	chr6	3722614	3751713	chr6:3722614	ENSG00000168994
HID1	324.857246977523	0.273264957666235	0.08981050068256	3.04268382415664	0.00234478555240181	0.00794679820849565	ENSG00000167861	HID1	protein_coding	chr17	74950743	74973166	chr17:74950743	HID1	protein_coding	chr17	74950742	74973166	chr17:74950742	ENSG00000167861
PCNXL4	3377.06722435006	-0.124182520724494	0.0408139268894764	-3.04265063885617	0.0023450441204772	0.00794679820849565	ENSG00000126773	PCNXL4	protein_coding	chr14	60091911	60169133	chr14:60091911	PCNX4	protein_coding	chr14	60091911	60169133	chr14:60091911	ENSG00000126773
DEPDC5	713.802929298906	0.228272366585176	0.0750405061614886	3.0419886306994	0.00235020771161983	0.00796316654622328	ENSG00000100150	DEPDC5	protein_coding	chr22	31753951	31907034	chr22:31753951	DEPDC5	protein_coding	chr22	31753867	31908033	chr22:31753867	ENSG00000100150
E2F8	1137.87521921848	0.148445253454688	0.0488046267363082	3.04162255469628	0.00235306753261047	0.00797172552466221	ENSG00000129173	E2F8	protein_coding	chr11	19224063	19241620	chr11:19224063	E2F8	protein_coding	chr11	19224063	19241620	chr11:19224063	ENSG00000129173
DSN1	2094.68596990887	-0.139186346114772	0.0457744658447557	-3.04069842315197	0.00236030111791979	0.00799509741886205	ENSG00000149636	DSN1	protein_coding	chr20	36751791	36773818	chr20:36751791	DSN1	protein_coding	chr20	36751791	36773818	chr20:36751791	ENSG00000149636
PHF10	7711.5181846112	0.0776838065840492	0.0255646336447395	3.03872168338444	0.00237584233357638	0.00804659930447224	ENSG00000130024	PHF10	protein_coding	chr6	169703905	169725566	chr6:169703905	PHF10	protein_coding	chr6	169703902	169725566	chr6:169703902	ENSG00000130024
PDF	364.814717528154	0.409093031611209	0.134686881617037	3.03736359992658	0.00238657387815925	0.00807950822196395	ENSG00000258429	PDF	protein_coding	chr16	69328621	69330595	chr16:69328621	PDF	protein_coding	chr16	69326913	69330588	chr16:69326913	ENSG00000258429
APBB2	917.096822462958	-0.170758275625077	0.056221254981666	-3.03725478345801	0.00238743566077761	0.00808128023271152	ENSG00000163697	APBB2	protein_coding	chr4	40810027	41216714	chr4:40810027	APBB2	protein_coding	chr4	40810027	41216714	chr4:40810027	ENSG00000163697
MIR22HG	113.913364313388	0.564404636078357	0.185902434066854	3.03602606878932	0.00239718637506835	0.0081131358058853	ENSG00000186594	MIR22HG	lincRNA	chr17	1711493	1717174	chr17:1711493	MIR22HG	lncRNA	chr17	1711447	1717174	chr17:1711447	ENSG00000186594
ECD	2501.272713435	0.118350521065561	0.0389906410101313	3.03535715236918	0.00240251000901608	0.0081288495616008	ENSG00000122882	ECD	protein_coding	chr10	73130155	73169055	chr10:73130155	ECD	protein_coding	chr10	73130155	73169055	chr10:73130155	ENSG00000122882
TRNAU1AP	1037.90748191076	-0.161110578648809	0.0530853243035558	-3.03493631738099	0.00240586480735717	0.00813789478245556	ENSG00000180098	TRNAU1AP	protein_coding	chr1	28553085	28578545	chr1:28553085	TRNAU1AP	protein_coding	chr1	28553085	28578545	chr1:28553085	ENSG00000180098
EXTL2	857.828947029234	-0.184207563787103	0.0606971117641973	-3.03486539034563	0.00240643064320198	0.00813865611473182	ENSG00000162694	EXTL2	protein_coding	chr1	100872372	100895998	chr1:100872372	EXTL2	protein_coding	chr1	100872372	100895179	chr1:100872372	ENSG00000162694
LCLAT1	2280.82552373362	-0.106213299141498	0.0350275999842837	-3.03227452606385	0.0024271835099658	0.00820651910419353	ENSG00000172954	LCLAT1	protein_coding	chr2	30447226	30644225	chr2:30447226	LCLAT1	protein_coding	chr2	30447226	30644225	chr2:30447226	ENSG00000172954
LAMP3	62.6763411953271	-0.679556912705029	0.224150317569644	-3.03170176189418	0.00243179341274408	0.00822094180749889	ENSG00000078081	LAMP3	protein_coding	chr3	183122213	183163839	chr3:183122213	LAMP3	protein_coding	chr3	183122215	183163839	chr3:183122215	ENSG00000078081
FBXW9	408.103960005535	0.257719796851301	0.0850766194829825	3.02926701151838	0.00245147911059996	0.0082851460418239	ENSG00000132004	FBXW9	protein_coding	chr19	12688053	12696643	chr19:12688053	FBXW9	protein_coding	chr19	12688053	12696631	chr19:12688053	ENSG00000132004
MAGED1	10270.5964098847	0.0822621396309818	0.0271575759477754	3.02906782951371	0.0024530959932951	0.00828943756421336	ENSG00000179222	MAGED1	protein_coding	chrX	51803007	51902357	chrX:51803007	MAGED1	protein_coding	chrX	51803007	51902354	chrX:51803007	ENSG00000179222
CORO7	961.033325046393	0.238748629312487	0.0788583684605549	3.02756237509415	0.00246534828884216	0.00832848352626679	ENSG00000262246	CORO7	protein_coding	chr16	4354542	4425705	chr16:4354542	CORO7	protein_coding	chr16	4354542	4425705	chr16:4354542	ENSG00000262246
CHPF2	1340.30797277437	-0.193082131685542	0.0637862744686488	-3.02701691381024	0.00246980138349478	0.00834234708575722	ENSG00000033100	CHPF2	protein_coding	chr7	151232489	151238827	chr7:151232489	CHPF2	protein_coding	chr7	151232483	151240979	chr7:151232483	ENSG00000033100
CR2	125.230641379203	-0.426433270570378	0.14088793399051	-3.02675508464127	0.00247194154545557	0.00834839534384345	ENSG00000117322	CR2	protein_coding	chr1	207454230	207489895	chr1:207454230	CR2	protein_coding	chr1	207453024	207489895	chr1:207453024	ENSG00000117322
CMC1	641.572449455912	-0.229189325386393	0.0757641975873567	-3.0250346824057	0.00248604617571231	0.00839484332825007	ENSG00000187118	CMC1	protein_coding	chr3	28241584	28325142	chr3:28241584	CMC1	protein_coding	chr3	28241584	28325142	chr3:28241584	ENSG00000187118
FDX1L	550.216326951328	0.208250173195281	0.0688511736312824	3.02464231489386	0.00248927327493083	0.00840455228985693	ENSG00000267673	FDX1L	protein_coding	chr19	10310045	10316015	chr19:10310045	FDX2	protein_coding	chr19	10310045	10316015	chr19:10310045	ENSG00000267673
MICA	482.464329174653	-0.227255668624052	0.0752021033740983	-3.02193234534349	0.00251166677353418	0.00847656481829735	ENSG00000204520	MICA	protein_coding	chr6	31399784	31415315	chr6:31399784	MICA	protein_coding	chr6	31399784	31415315	chr6:31399784	ENSG00000204520
RMDN2	115.828261349913	0.501399891778956	0.165936117436058	3.02164410934928	0.00251405938683277	0.00848344085830939	ENSG00000115841	RMDN2	protein_coding	chr2	37923187	38067142	chr2:37923187	RMDN2	protein_coding	chr2	37923187	38067142	chr2:37923187	ENSG00000115841
ABAT	244.592680733592	-0.30137572925946	0.0997618044221953	-3.02095306921302	0.00251980412384064	0.00850101398139975	ENSG00000183044	ABAT	protein_coding	chr16	8674565	8784575	chr16:8674565	ABAT	protein_coding	chr16	8674596	8784575	chr16:8674596	ENSG00000183044
PAPSS1	1947.34344162597	-0.110629182776	0.0366241336819421	-3.0206634711621	0.00252221517134785	0.00850735590347014	ENSG00000138801	PAPSS1	protein_coding	chr4	107590276	107720452	chr4:107590276	PAPSS1	protein_coding	chr4	107590276	107720234	chr4:107590276	ENSG00000138801
PRDM4	2711.5570963625	-0.10706168379215	0.0354550421088331	-3.01964621741281	0.00253070104814556	0.00853477320444911	ENSG00000110851	PRDM4	protein_coding	chr12	107732866	107761272	chr12:107732866	PRDM4	protein_coding	chr12	107732871	107761272	chr12:107732871	ENSG00000110851
IGSF9B	258.257747859656	0.334312886382331	0.110731716492329	3.01912493522568	0.00253505966874535	0.00854478170366806	ENSG00000080854	IGSF9B	protein_coding	chr11	133908564	133956985	chr11:133908564	IGSF9B	protein_coding	chr11	133896438	133956968	chr11:133896438	ENSG00000080854
ISCA2	839.837478919877	-0.168009863379917	0.0556486179715641	-3.01912014177546	0.00253509978027934	0.00854478170366806	ENSG00000165898	ISCA2	protein_coding	chr14	74493720	74497106	chr14:74493720	ISCA2	protein_coding	chr14	74493756	74497106	chr14:74493756	ENSG00000165898
STK24	3759.29571565031	0.0825386367687865	0.0273440507843901	3.01852265487692	0.00254010409160976	0.00856044110681637	ENSG00000102572	STK24	protein_coding	chr13	98445185	98577940	chr13:98445185	STK24	protein_coding	chr13	98445185	98577940	chr13:98445185	ENSG00000102572
DNASE2	962.40719520276	0.199775906286637	0.0661989778672703	3.01780953003821	0.00254608876659592	0.00857939956283536	ENSG00000105612	DNASE2	protein_coding	chr19	12875211	12881468	chr19:12875211	DNASE2	protein_coding	chr19	12875209	12881595	chr19:12875209	ENSG00000105612
RRAGA	2876.14231073364	-0.105232890584359	0.0348725651421405	-3.01764123618181	0.00254750299913631	0.00858295410232356	ENSG00000155876	RRAGA	protein_coding	chr9	19049395	19050983	chr9:19049395	RRAGA	protein_coding	chr9	19049427	19051025	chr9:19049427	ENSG00000155876
PPIL6	97.5634587658454	-0.532254029097066	0.176388030256957	-3.01751784586342	0.00254854034786675	0.00858523803504223	ENSG00000185250	PPIL6	protein_coding	chr6	109390215	109441171	chr6:109390215	PPIL6	protein_coding	chr6	109390215	109441171	chr6:109390215	ENSG00000185250
LRP2	1663.23377174952	0.188114191819864	0.062355544740163	3.01679975058739	0.00255458508181529	0.00860317401213712	ENSG00000081479	LRP2	protein_coding	chr2	169127109	169362685	chr2:169127109	LRP2	protein_coding	chr2	169127109	169362534	chr2:169127109	ENSG00000081479
WNT11	86.6746396553694	-0.587160273045827	0.194657420809716	-3.01637754473176	0.00255814521579022	0.00861394901084643	ENSG00000085741	WNT11	protein_coding	chr11	76186325	76210736	chr11:76186325	WNT11	protein_coding	chr11	76186325	76210736	chr11:76186325	ENSG00000085741
BRMS1L	1573.15216651219	-0.128787400264257	0.0427046912199267	-3.0157670406984	0.00256330114644639	0.0086287911929283	ENSG00000100916	BRMS1L	protein_coding	chr14	35826318	35932325	chr14:35826318	BRMS1L	protein_coding	chr14	35826338	35932325	chr14:35826338	ENSG00000100916
GGCX	1929.72076739828	0.162178686868942	0.053777636067143	3.01572733071526	0.00256363684077287	0.0086287911929283	ENSG00000115486	GGCX	protein_coding	chr2	85544723	85561547	chr2:85544723	GGCX	protein_coding	chr2	85544720	85561532	chr2:85544720	ENSG00000115486
PODXL	616.613784874399	0.193445249720512	0.0641634543358265	3.0148820964039	0.00257079169837473	0.0086516540684771	ENSG00000128567	PODXL	protein_coding	chr7	131500262	131558217	chr7:131500262	PODXL	protein_coding	chr7	131500262	131558217	chr7:131500262	ENSG00000128567
CPEB2	443.58616021942	0.2230257011732	0.0739761778314618	3.01483136478495	0.00257122171881295	0.00865188215442781	ENSG00000137449	CPEB2	protein_coding	chr4	15002674	15070153	chr4:15002674	CPEB2	protein_coding	chr4	15002481	15070153	chr4:15002481	ENSG00000137449
SHISA2	418.330598529264	0.227786828819117	0.075561455853065	3.0145902596433	0.00257326631669823	0.00865632291662262	ENSG00000180730	SHISA2	protein_coding	chr13	26044597	26051031	chr13:26044597	SHISA2	protein_coding	chr13	26044597	26052016	chr13:26044597	ENSG00000180730
AK2	13565.8527344744	-0.06080686735943	0.0201835840526374	-3.01268928257983	0.0025894389547673	0.00870950006980176	ENSG00000004455	AK2	protein_coding	chr1	33007940	33080996	chr1:33007940	AK2	protein_coding	chr1	33007986	33080996	chr1:33007986	ENSG00000004455
ZNF497	144.934048216968	-0.391605861330154	0.130009778887511	-3.01212620066822	0.00259424720702451	0.00872444385983856	ENSG00000174586	ZNF497	protein_coding	chr19	58354357	58362848	chr19:58354357	ZNF497	protein_coding	chr19	58354357	58362848	chr19:58354357	ENSG00000174586
DPH3	2425.92204605916	-0.124200371404505	0.0412472473163316	-3.01111903182272	0.00260286795753923	0.00875220305474685	ENSG00000154813	DPH3	protein_coding	chr3	16257978	16264972	chr3:16257978	DPH3	protein_coding	chr3	16257061	16264969	chr3:16257061	ENSG00000154813
SLC25A29	720.42887463574	0.257400353935011	0.0854893334266751	3.01090608170182	0.00260469403155955	0.00875587786766619	ENSG00000197119	SLC25A29	protein_coding	chr14	100291111	100306547	chr14:100291111	SLC25A29	protein_coding	chr14	100291116	100306547	chr14:100291116	ENSG00000197119
RUFY3	1316.33109170665	0.162575619601143	0.0540275071674298	3.00912679715771	0.00261999745945469	0.00880360429398084	ENSG00000018189	RUFY3	protein_coding	chr4	70704204	70807315	chr4:70704204	RUFY3	protein_coding	chr4	70704204	70808619	chr4:70704204	ENSG00000018189
APCDD1	60.4758028240446	-0.801683931363817	0.266434538138499	-3.00893396541211	0.00262166091113045	0.00880795459297225	ENSG00000154856	APCDD1	protein_coding	chr18	10454628	10489948	chr18:10454628	APCDD1	protein_coding	chr18	10454635	10489949	chr18:10454635	ENSG00000154856
NDUFA4	3907.49979277105	0.108152160948649	0.0359558426905627	3.00791617872541	0.00263045679545165	0.00883626302427105	ENSG00000189043	NDUFA4	protein_coding	chr7	10931951	10940256	chr7:10931951	NDUFA4	protein_coding	chr7	10931943	10940153	chr7:10931943	ENSG00000189043
ZFP91	5937.52878735577	0.0688620611924443	0.0228995151503606	3.00714057657067	0.00263717778285896	0.00885634901093974	ENSG00000186660	ZFP91	protein_coding	chr11	58579111	58621042	chr11:58579111	ZFP91	protein_coding	chr11	58579063	58621550	chr11:58579063	ENSG00000186660
ZCCHC18	148.599300424458	0.40426308925359	0.134474700100472	3.00623900965422	0.00264501004544066	0.00888140305430966	ENSG00000166707	ZCCHC18	protein_coding	chrX	104112131	104115846	chrX:104112131	ZCCHC18	protein_coding	chrX	104112131	104115842	chrX:104112131	ENSG00000166707
PAXBP1	4034.38416724611	-0.0963076855815374	0.0320387481560045	-3.00597529942779	0.00264730501466028	0.00888785956847711	ENSG00000159086	PAXBP1	protein_coding	chr21	32733899	32771858	chr21:32733899	PAXBP1	protein_coding	chr21	32733899	32771792	chr21:32733899	ENSG00000159086
RCE1	696.439261764675	0.224199290875403	0.0746019201462773	3.0052750711483	0.00265340766909465	0.00890584440256557	ENSG00000173653	RCE1	protein_coding	chr11	66842835	66846546	chr11:66842835	RCE1	protein_coding	chr11	66842835	66846552	chr11:66842835	ENSG00000173653
ECT2	6911.0868579103	0.0897548058759034	0.0299006749503851	3.00176521181665	0.00268419112450417	0.00900552330409085	ENSG00000114346	ECT2	protein_coding	chr3	172750682	172821474	chr3:172750682	ECT2	protein_coding	chr3	172750682	172821474	chr3:172750682	ENSG00000114346
NCK2	1029.14350854076	-0.17109879834829	0.0569994932659433	-3.00175999021592	0.0026842371630306	0.00900552330409085	ENSG00000071051	NCK2	protein_coding	chr2	105744897	105894274	chr2:105744897	NCK2	protein_coding	chr2	105744912	105894274	chr2:105744912	ENSG00000071051
SARNP	2065.48458878174	0.124609563774981	0.0415207521701808	3.0011393643411	0.00268971432532667	0.00902263159355369	ENSG00000205323	SARNP	protein_coding	chr12	55752463	55817756	chr12:55752463	SARNP	protein_coding	chr12	55752463	55817724	chr12:55752463	ENSG00000205323
PCGF3	2600.65257738274	-0.122733828726512	0.0408979915656346	-3.00097447400428	0.00269117123563763	0.00902625105911657	ENSG00000185619	PCGF3	protein_coding	chr4	705748	770640	chr4:705748	PCGF3	protein_coding	chr4	705748	770089	chr4:705748	ENSG00000185619
TAB2	4282.62482172794	0.0890056032193407	0.029666315637088	3.00022437259004	0.00269780796185139	0.0090447003594692	ENSG00000055208	TAB2	protein_coding	chr6	149218641	149411613	chr6:149218641	TAB2	protein_coding	chr6	149218641	149411613	chr6:149218641	ENSG00000055208
AC098973.2	31.506359986028	-0.754920297993444	0.251645424261655	-2.99993651864894	0.00270035879629247	0.00905198168289816	ENSG00000225548	AC098973.2	lincRNA	chr3	27802762	27891301	chr3:27802762	LINC01980	lncRNA	chr3	27797552	27931579	chr3:27797552	ENSG00000225548
SCYL3	827.81118157907	0.157830492776165	0.0526185768609827	2.99952036318182	0.00270405047856635	0.00906308470812219	ENSG00000000457	SCYL3	protein_coding	chr1	169849631	169894267	chr1:169849631	SCYL3	protein_coding	chr1	169849631	169894267	chr1:169849631	ENSG00000000457
PPAT	5553.06357066352	-0.10484992675058	0.0349576412070257	-2.99934215039393	0.00270563279995124	0.0090671157280813	ENSG00000128059	PPAT	protein_coding	chr4	56393362	56435615	chr4:56393362	PPAT	protein_coding	chr4	56393362	56435615	chr4:56393362	ENSG00000128059
CA13	195.169683657458	0.368585650019397	0.12289153128265	2.99927624118907	0.0027062182109794	0.00906780524004377	ENSG00000185015	CA13	protein_coding	chr8	85220587	85284073	chr8:85220587	CA13	protein_coding	chr8	85220587	85284073	chr8:85220587	ENSG00000185015
DNAJB2	441.956735278455	0.222629413329505	0.0742299157709506	2.99918720124198	0.00270700925497228	0.00906918348236189	ENSG00000135924	DNAJB2	protein_coding	chr2	219279267	219286900	chr2:219279267	DNAJB2	protein_coding	chr2	219279342	219286898	chr2:219279342	ENSG00000135924
PELO	1237.79599112978	-0.152428225872749	0.0508263544931792	-2.99899977861298	0.00270867503565709	0.0090734915219683	ENSG00000152684	PELO	protein_coding	chr5	52787940	52804046	chr5:52787940	PELO	protein_coding	chr5	52787916	52804044	chr5:52787916	ENSG00000152684
HMHA1	345.701670112935	0.272589727304105	0.0909282052313582	2.99785667835988	0.00271885501042121	0.00910631511273317	ENSG00000180448	HMHA1	protein_coding	chr19	1065923	1086628	chr19:1065923	ARHGAP45	protein_coding	chr19	1065923	1086628	chr19:1065923	ENSG00000180448
CDC23	4107.63794783009	-0.103962227891986	0.0346855705072352	-2.99727599608892	0.00272403970288878	0.00912112214549215	ENSG00000094880	CDC23	protein_coding	chr5	138187648	138213343	chr5:138187648	CDC23	protein_coding	chr5	138187650	138213343	chr5:138187650	ENSG00000094880
DNAJA1	16297.0266996575	-0.0776534254884641	0.0259137815352278	-2.99660724479367	0.00273002192143162	0.00913987154071669	ENSG00000086061	DNAJA1	protein_coding	chr9	33025211	33039907	chr9:33025211	DNAJA1	protein_coding	chr9	33025273	33039907	chr9:33025273	ENSG00000086061
ALG12	896.127230809206	0.163269628370074	0.0544895737667567	2.99634621971814	0.00273236013859753	0.00914641759639291	ENSG00000182858	ALG12	protein_coding	chr22	49900229	49918458	chr22:49900229	ALG12	protein_coding	chr22	49900229	49918438	chr22:49900229	ENSG00000182858
LINC-PINT	116.299576582752	0.520988782592692	0.17388567277961	2.99615703964878	0.0027340559240961	0.00915081161590684	ENSG00000231721	LINC-PINT	antisense	chr7	130941760	131110176	chr7:130941760	LINC-PINT	lncRNA	chr7	130791264	131110176	chr7:130791264	ENSG00000231721
HSBP1	7329.63904992307	-0.112916371322706	0.0376890481789862	-2.99599954836916	0.00273546838876837	0.00915425626976934	ENSG00000230989	HSBP1	protein_coding	chr16	83807843	83819737	chr16:83807843	HSBP1	protein_coding	chr16	83719311	83819737	chr16:83719311	ENSG00000230989
GTF2H2	2702.74590712096	-0.568794879008556	0.189897021834184	-2.99528067114829	0.00274192412816994	0.00917072061016815	ENSG00000145736	GTF2H2	protein_coding	chr5	71032670	71067689	chr5:71032670	GTF2H2	protein_coding	chr5	71035016	71067689	chr5:71035016	ENSG00000145736
PCTP	750.997031039894	-0.172121340401216	0.0575390003135628	-2.99138565952187	0.00277714517774063	0.00928462142009479	ENSG00000141179	PCTP	protein_coding	chr17	55750979	55842830	chr17:55750979	PCTP	protein_coding	chr17	55751051	55842830	chr17:55751051	ENSG00000141179
INAFM1	72.9512813648982	0.66307631325005	0.22167047651182	2.99127030213558	0.00277819458146742	0.00928682986476806	ENSG00000257704	INAFM1	protein_coding	chr19	47274453	47275707	chr19:47274453	INAFM1	protein_coding	chr19	47274885	47275723	chr19:47274885	ENSG00000257704
ADI1	5358.56898935773	0.0957076475217093	0.0319977282105692	2.99107633179083	0.00277995994217961	0.0092914306267867	ENSG00000182551	ADI1	protein_coding	chr2	3497361	3519736	chr2:3497361	ADI1	protein_coding	chr2	3497366	3519531	chr2:3497366	ENSG00000182551
