Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
PPID	PPID	2159.68166778665	0.0065548454123566	0.0270722213336225	0.242124402411551	0.808683770270776	0.945549383406292	ENSG00000171497	protein_coding	chr4	158709134	158723396	chr4:158709134	PPID	protein_coding	chr4	158709127	158723396	chr4:158709127	ENSG00000171497
PPIE	PPIE	1748.11689766017	-0.023894546324172	0.032183292106443	-0.742451898492648	0.457813585246266	0.804839320836181	ENSG00000084072	protein_coding	chr1	39692182	39763914	chr1:39692182	PPIE	protein_coding	chr1	39692182	39763914	chr1:39692182	ENSG00000084072
PPIF	PPIF	4002.81155762127	0.0166103206360172	0.100482034618395	0.165306372418701	0.868702843359506	0.965024386299831	ENSG00000108179	protein_coding	chr10	79347469	79355337	chr10:79347469	PPIF	protein_coding	chr10	79347469	79355334	chr10:79347469	ENSG00000108179
PPIG	PPIG	4562.14434223185	0.00550865268288872	0.0229199652814962	0.240342976755553	0.810064380574379	0.945807417834493	ENSG00000138398	protein_coding	chr2	169584340	169641406	chr2:169584340	PPIG	protein_coding	chr2	169584342	169641406	chr2:169584342	ENSG00000138398
PPIH	PPIH	982.592580780271	0.0843984385937087	0.0820344094333902	1.02881753128531	0.303565426979808	0.700471732116015	ENSG00000171960	protein_coding	chr1	42658425	42676758	chr1:42658425	PPIH	protein_coding	chr1	42658335	42676758	chr1:42658335	ENSG00000171960
PPIL1	PPIL1	2155.50795872871	0.00276300316359532	0.067265710675678	0.0410759529014292	0.967235345224741	0.991326021876374	ENSG00000137168	protein_coding	chr6	36854827	36875024	chr6:36854827	PPIL1	protein_coding	chr6	36854827	36874803	chr6:36854827	ENSG00000137168
PPIL2	PPIL2	2354.6986382697	-0.0105421142550707	0.0262986358909157	-0.400861637797429	0.688521995264597	0.904324816299468	ENSG00000100023	protein_coding	chr22	21652270	21700015	chr22:21652270	PPIL2	protein_coding	chr22	21666000	21700015	chr22:21666000	ENSG00000100023
PPIL3	PPIL3	1238.09750158963	0.0573389916728952	0.0592982555147188	0.966959165580558	0.333564447424394	0.723320794892073	ENSG00000240344	protein_coding	chr2	200870907	200889303	chr2:200870907	PPIL3	protein_coding	chr2	200870907	200889303	chr2:200870907	ENSG00000240344
PPIL4	PPIL4	3504.75904558472	-0.0431329865626123	0.0248962816805377	-1.73250717179709	0.0831833012823853	0.411577356216695	ENSG00000131013	protein_coding	chr6	149504733	149546038	chr6:149504733	PPIL4	protein_coding	chr6	149504495	149546043	chr6:149504495	ENSG00000131013
PPIP5K1	PPIP5K1	853.327533161834	-0.0304312220074752	0.0412326663508021	-0.738036724294529	0.460492132958349	0.806809858193857	ENSG00000168781	protein_coding	chr15	43533462	43590253	chr15:43533462	PPIP5K1	protein_coding	chr15	43533462	43590208	chr15:43533462	ENSG00000168781
PPIP5K2	PPIP5K2	5184.21928516357	-0.0173269254270012	0.0320094032245743	-0.541307356011526	0.588295751091294	0.865040923588958	ENSG00000145725	protein_coding	chr5	103120149	103212799	chr5:103120149	PPIP5K2	protein_coding	chr5	103120149	103212799	chr5:103120149	ENSG00000145725
PPM1A	PPM1A	4073.98699243381	0.0883969930862022	0.030847333701947	2.86562832108316	0.00416182562235577	0.0800900681073873	ENSG00000100614	protein_coding	chr14	60245752	60299087	chr14:60245752	PPM1A	protein_coding	chr14	60245752	60299087	chr14:60245752	ENSG00000100614
PPM1B	PPM1B	2141.81649824694	-0.0013402886625999	0.0245786909602718	-0.0545305144511684	0.956512497733531	0.989719487457759	ENSG00000138032	protein_coding	chr2	44167969	44244384	chr2:44167969	PPM1B	protein_coding	chr2	44167969	44244384	chr2:44167969	ENSG00000138032
PPM1D	PPM1D	1130.26621695625	-0.0635509789401543	0.0313291152238241	-2.02849580928564	0.0425096705838069	0.298537973893207	ENSG00000170836	protein_coding	chr17	60600183	60666280	chr17:60600183	PPM1D	protein_coding	chr17	60600193	60666280	chr17:60600193	ENSG00000170836
PPM1F	PPM1F	3233.46517851058	0.0839399087344269	0.0576072441836796	1.45710682612739	0.145086894417152	0.519387335070906	ENSG00000100034	protein_coding	chr22	21919420	21952837	chr22:21919420	PPM1F	protein_coding	chr22	21919425	21952848	chr22:21919425	ENSG00000100034
PPM1G	PPM1G	6148.13876830612	0.0227734757427192	0.056744213776231	0.401335646882442	0.688173022085941	0.904301677523446	ENSG00000115241	protein_coding	chr2	27381194	27409687	chr2:27381194	PPM1G	protein_coding	chr2	27381195	27409591	chr2:27381195	ENSG00000115241
PPM1K	PPM1K	537.935572904061	-0.0498635114868626	0.0482469464543936	-1.03350605895851	0.30136713653953	0.698604389462714	ENSG00000163644	protein_coding	chr4	88257620	88284769	chr4:88257620	PPM1K	protein_coding	chr4	88257620	88284769	chr4:88257620	ENSG00000163644
PPM1M	PPM1M	1347.26951526966	-0.00677833923032714	0.0653545713424763	-0.103716375015402	0.917394431357056	0.978397056706117	ENSG00000164088	protein_coding	chr3	52245793	52250597	chr3:52245793	PPM1M	protein_coding	chr3	52245759	52250599	chr3:52245759	ENSG00000164088
PPM1N	PPM1N	37.3934335539611	-0.00974896455544062	0.0877823112305728	-0.111058417336878	0.911570022851879	0.977057150788882	ENSG00000213889	protein_coding	chr19	45488777	45502510	chr19:45488777	PPM1N	protein_coding	chr19	45488777	45502513	chr19:45488777	ENSG00000213889
PPME1	PPME1	4302.24363000155	-0.149219932150846	0.0801545471122412	-1.86165273870105	0.0626520543366079	0.360673382580961	ENSG00000214517	protein_coding	chr11	74171099	74254703	chr11:74171099	PPME1	protein_coding	chr11	74171267	74254703	chr11:74171267	ENSG00000214517
PPOX	PPOX	349.512193340157	0.0961428265263385	0.0396662413579233	2.42379472405278	0.0153592846452955	0.175871878865329	ENSG00000143224	protein_coding	chr1	161166410	161178013	chr1:161166410	PPOX	protein_coding	chr1	161166056	161178013	chr1:161166056	ENSG00000143224
PPP1CA	PPP1CA	6630.25983193172	0.0375631051892668	0.0428250277999965	0.87712973275104	0.380416176758699	0.756292228868891	ENSG00000172531	protein_coding	chr11	67398183	67421183	chr11:67398183	PPP1CA	protein_coding	chr11	67398181	67421183	chr11:67398181	ENSG00000172531
PPP1CB	PPP1CB	13477.114910237	-0.00313008154658997	0.0300842549885593	-0.104043844455524	0.917134554512905	0.978374123192038	ENSG00000213639	protein_coding	chr2	28751640	28802940	chr2:28751640	PPP1CB	protein_coding	chr2	28751640	28802940	chr2:28751640	ENSG00000213639
PPP1CC	PPP1CC	8433.378288753	0.00487167979565903	0.0458203853301617	0.106321231490216	0.915327486772206	0.977395990201786	ENSG00000186298	protein_coding	chr12	110719680	110742939	chr12:110719680	PPP1CC	protein_coding	chr12	110719680	110742939	chr12:110719680	ENSG00000186298
PPP1R10	PPP1R10	3553.95731232149	0.0110319005616356	0.0201282907317272	0.548079353019605	0.58363741696458	0.863501596677135	ENSG00000204569	protein_coding	chr6	30600400	30618612	chr6:30600400	PPP1R10	protein_coding	chr6	30600413	30618612	chr6:30600413	ENSG00000204569
PPP1R11	PPP1R11	3673.3013545387	-0.0569699843570363	0.02049106693815	-2.78023513997558	0.00543195503464356	0.0940807417357835	ENSG00000204619	protein_coding	chr6	30066709	30070333	chr6:30066709	PPP1R11	protein_coding	chr6	30066709	30070333	chr6:30066709	ENSG00000204619
PPP1R12A	PPP1R12A	16172.2292065636	0.0767498431152382	0.060517085395837	1.26823429471569	0.204714293331143	0.602779687376849	ENSG00000058272	protein_coding	chr12	79773563	79935460	chr12:79773563	PPP1R12A	protein_coding	chr12	79773563	79935460	chr12:79773563	ENSG00000058272
PPP1R12B	PPP1R12B	1139.1975268944	0.158169574400978	0.125973805961866	1.25557510304053	0.20927006275231	0.607759277122043	ENSG00000077157	protein_coding	chr1	202348699	202592706	chr1:202348699	PPP1R12B	protein_coding	chr1	202348699	202592706	chr1:202348699	ENSG00000077157
PPP1R12C	PPP1R12C	2864.24570440713	-0.0772575825895196	0.0605802539384414	-1.27529314532133	0.202205503033434	0.599815389659716	ENSG00000125503	protein_coding	chr19	55090913	55117559	chr19:55090913	PPP1R12C	protein_coding	chr19	55090914	55117637	chr19:55090914	ENSG00000125503
PPP1R13B	PPP1R13B	353.423685976437	0.180871610771875	0.0506943005485335	3.56788847690508	0.000359869603072507	0.0141955802853021	ENSG00000088808	protein_coding	chr14	103733752	103847590	chr14:103733752	PPP1R13B	protein_coding	chr14	103733195	103847575	chr14:103733195	ENSG00000088808
PPP1R13L	PPP1R13L	857.842580647297	-0.248445881222968	0.104539874831229	-2.37656570398676	0.0174746489340329	0.18892703330788	ENSG00000104881	protein_coding	chr19	45379634	45406349	chr19:45379634	PPP1R13L	protein_coding	chr19	45379638	45406349	chr19:45379638	ENSG00000104881
PPP1R14A	PPP1R14A	97.6273473216899	0.413098974167568	0.246694707316338	1.67453521261746	0.0940254599887899	0.433924096539055	ENSG00000167641	protein_coding	chr19	38251237	38256591	chr19:38251237	PPP1R14A	protein_coding	chr19	38251237	38256532	chr19:38251237	ENSG00000167641
PPP1R14B	PPP1R14B	6122.99166981099	-0.0525750031490867	0.0806288855090413	-0.652061637924925	0.514361410309738	0.832424430834297	ENSG00000173457	protein_coding	chr11	64244480	64246941	chr11:64244480	PPP1R14B	protein_coding	chr11	64244479	64246943	chr11:64244479	ENSG00000173457
PPP1R14C	PPP1R14C	71.2183538712297	0.316886007160549	0.193603116422649	1.63678154058618	0.101676124113194	0.449482027371935	ENSG00000198729	protein_coding	chr6	150143076	150250357	chr6:150143076	PPP1R14C	protein_coding	chr6	150143044	150250392	chr6:150143044	ENSG00000198729
PPP1R15A	PPP1R15A	5673.12368908286	-0.0966277348953949	0.0722961303581027	-1.3365547286801	0.181368024773343	0.572928530590077	ENSG00000087074	protein_coding	chr19	48872392	48876057	chr19:48872392	PPP1R15A	protein_coding	chr19	48872421	48876058	chr19:48872421	ENSG00000087074
PPP1R15B	PPP1R15B	4618.56755420844	-0.0828480719230891	0.0392709841221242	-2.10965102543521	0.0348884258109677	0.272615210353055	ENSG00000158615	protein_coding	chr1	204403387	204411791	chr1:204403387	PPP1R15B	protein_coding	chr1	204396492	204411887	chr1:204396492	ENSG00000158615
PPP1R16A	PPP1R16A	615.367176363386	-0.0421956740272951	0.0794569497213894	-0.531050766172769	0.595383600318911	0.868077530750952	ENSG00000160972	protein_coding	chr8	144477969	144502121	chr8:144477969	PPP1R16A	protein_coding	chr8	144477969	144502121	chr8:144477969	ENSG00000160972
PPP1R18	PPP1R18	10171.2948297583	0.0423475315245234	0.0473636743549363	0.89409303862655	0.371272113621365	0.751768378104484	ENSG00000146112	protein_coding	chr6	30676389	30687895	chr6:30676389	PPP1R18	protein_coding	chr6	30676389	30687895	chr6:30676389	ENSG00000146112
PPP1R2	PPP1R2	3285.87639549117	-0.0736773096308827	0.033489730280266	-2.19999710401662	0.0278071004953146	0.242657465045104	ENSG00000184203	protein_coding	chr3	195514425	195543386	chr3:195514425	PPP1R2	protein_coding	chr3	195514428	195543386	chr3:195514428	ENSG00000184203
PPP1R21	PPP1R21	1471.81855493632	-0.0668767733849495	0.031009192837228	-2.15667572309915	0.0310309398458146	0.25610563864655	ENSG00000162869	protein_coding	chr2	48440598	48515391	chr2:48440598	PPP1R21	protein_coding	chr2	48440598	48515391	chr2:48440598	ENSG00000162869
PPP1R26	PPP1R26	918.670252182666	0.0719875497783081	0.0649478270762012	1.10839042688599	0.267693237477732	0.668143287682588	ENSG00000196422	protein_coding	chr9	135479079	135488893	chr9:135479079	PPP1R26	protein_coding	chr9	135479079	135488893	chr9:135479079	ENSG00000196422
PPP1R35	PPP1R35	352.776045399981	0.020606056340822	0.069165137295951	0.297925474399779	0.765760044570929	0.931952983751806	ENSG00000160813	protein_coding	chr7	100435282	100436565	chr7:100435282	PPP1R35	protein_coding	chr7	100435282	100436497	chr7:100435282	ENSG00000160813
PPP1R37	PPP1R37	1468.89266363198	-0.0531772143976649	0.0750000284397326	-0.709029256440832	0.478306321632001	0.814185448427605	ENSG00000104866	protein_coding	chr19	45091396	45148077	chr19:45091396	PPP1R37	protein_coding	chr19	45091396	45148077	chr19:45091396	ENSG00000104866
PPP1R3B	PPP1R3B	1889.06122157602	0.047102501216069	0.0794370196506791	0.592954033562692	0.553211915151102	0.850317438551089	ENSG00000173281	protein_coding	chr8	9136255	9151574	chr8:9136255	PPP1R3B	protein_coding	chr8	9136255	9151574	chr8:9136255	ENSG00000173281
PPP1R3C	PPP1R3C	7527.51887911125	-0.0939895071575541	0.108913769614229	-0.862971757294447	0.388152995362884	0.760242786315289	ENSG00000119938	protein_coding	chr10	91628442	91633054	chr10:91628442	PPP1R3C	protein_coding	chr10	91628442	91633071	chr10:91628442	ENSG00000119938
PPP1R3D	PPP1R3D	650.621001147696	0.0314775290463311	0.0435226840293263	0.723244205828872	0.469529864401953	0.810013838572242	ENSG00000132825	protein_coding	chr20	59936668	59940297	chr20:59936668	PPP1R3D	protein_coding	chr20	59936663	59940305	chr20:59936663	ENSG00000132825
PPP1R3E	PPP1R3E	235.996192419045	-0.0194092256946096	0.0447277962188916	-0.433941024047408	0.664331268244389	0.897894349271085	ENSG00000235194	protein_coding	chr14	23295643	23302848	chr14:23295643	PPP1R3E	protein_coding	chr14	23295652	23302859	chr14:23295652	ENSG00000235194
PPP1R3F	PPP1R3F	179.377317131231	-0.171530429182549	0.0641618384013536	-2.67340265579002	0.00750860645595873	0.115174536447325	ENSG00000049769	protein_coding	chrX	49269843	49301461	chrX:49269843	PPP1R3F	protein_coding	chrX	49269793	49301461	chrX:49269793	ENSG00000049769
PPP1R7	PPP1R7	3531.43731585981	0.0472225934079069	0.0311387394047403	1.51652232269615	0.129387330179127	0.493875429669897	ENSG00000115685	protein_coding	chr2	241149576	241183652	chr2:241149576	PPP1R7	protein_coding	chr2	241149576	241183652	chr2:241149576	ENSG00000115685
PPP1R8	PPP1R8	3647.35277560303	0.00660821282007558	0.0239647788360872	0.275746872744957	0.782742491511262	0.936413515463975	ENSG00000117751	protein_coding	chr1	27830778	27851676	chr1:27830778	PPP1R8	protein_coding	chr1	27830782	27851676	chr1:27830782	ENSG00000117751
PPP1R9B	PPP1R9B	6124.68956294951	0.0342581219613943	0.0376378791773644	0.910203303431539	0.362715302334021	0.746367433687878	ENSG00000108819	protein_coding	chr17	50133735	50150630	chr17:50133735	PPP1R9B	protein_coding	chr17	50133737	50150677	chr17:50133737	ENSG00000108819
PPP2CA	PPP2CA	12596.7946360383	0.03240429037747	0.0496340648788821	0.652863924333893	0.513844008144751	0.831960722802143	ENSG00000113575	protein_coding	chr5	134194334	134226142	chr5:134194334	PPP2CA	protein_coding	chr5	134194035	134226073	chr5:134194035	ENSG00000113575
PPP2CB	PPP2CB	6926.65028848439	0.0116881643150714	0.0333726693775971	0.35023162764791	0.726164872618467	0.918657818060312	ENSG00000104695	protein_coding	chr8	30774457	30814314	chr8:30774457	PPP2CB	protein_coding	chr8	30774457	30814314	chr8:30774457	ENSG00000104695
PPP2R1A	PPP2R1A	15068.3692906509	0.0837320462744704	0.0349608609656137	2.39502243256613	0.0166193484502967	0.183627300388935	ENSG00000105568	protein_coding	chr19	52190039	52229533	chr19:52190039	PPP2R1A	protein_coding	chr19	52190048	52229518	chr19:52190048	ENSG00000105568
PPP2R1B	PPP2R1B	2319.11077230189	0.0517081973935893	0.0542280141122691	0.95353293385476	0.340320117806643	0.72880864966972	ENSG00000137713	protein_coding	chr11	111726908	111766427	chr11:111726908	PPP2R1B	protein_coding	chr11	111726908	111766389	chr11:111726908	ENSG00000137713
PPP2R2A	PPP2R2A	3943.41643583964	-0.0328408731257703	0.0416710374707652	-0.788098284061447	0.430639218828777	0.78770167206004	ENSG00000221914	protein_coding	chr8	26291491	26372680	chr8:26291491	PPP2R2A	protein_coding	chr8	26291508	26372680	chr8:26291508	ENSG00000221914
PPP2R2D	PPP2R2D	1625.84393493151	0.00345670077672482	0.0300051980605045	0.115203398083042	0.908283905331261	0.976953117571594	ENSG00000175470	protein_coding	chr10	131900644	131959834	chr10:131900644	PPP2R2D	protein_coding	chr10	131901008	131959834	chr10:131901008	ENSG00000175470
PPP2R3A	PPP2R3A	4897.97545872365	0.0602179206722931	0.044149412571269	1.36395746093077	0.172580954389947	0.560901275618463	ENSG00000073711	protein_coding	chr3	135965673	136147891	chr3:135965673	PPP2R3A	protein_coding	chr3	135965728	136147894	chr3:135965728	ENSG00000073711
PPP2R3B	PPP2R3B	475.696751549613	0.689109632504443	0.0822313557703696	8.38013220198845	5.28682873311939e-17	4.93808685204541e-14	ENSG00000167393	protein_coding	chrX	333963	386955	chrX:333963	PPP2R3B	protein_coding	chrX	333933	386955	chrX:333933	ENSG00000167393
PPP2R3C	PPP2R3C	1626.64297870398	-0.0186355274057934	0.027102192933786	-0.687602197037053	0.49170332429808	0.821016476439274	ENSG00000092020	protein_coding	chr14	35085467	35122517	chr14:35085467	PPP2R3C	protein_coding	chr14	35085467	35122517	chr14:35085467	ENSG00000092020
PPP2R4	PPP2R4	9122.96698791075	0.0139766365572358	0.0423962112344194	0.329667112939773	0.741651505843301	0.923472142118724	ENSG00000119383	protein_coding	chr9	129110950	129148946	chr9:129110950	PTPA	protein_coding	chr9	129110950	129148946	chr9:129110950	ENSG00000119383
PPP2R5A	PPP2R5A	2831.02105579688	0.112956897170449	0.0325508106670736	3.47017155197025	0.000520126043463301	0.0185072876390418	ENSG00000066027	protein_coding	chr1	212285537	212361863	chr1:212285537	PPP2R5A	protein_coding	chr1	212285410	212361853	chr1:212285410	ENSG00000066027
PPP2R5B	PPP2R5B	1282.58408652371	0.00552286641761145	0.0492986718556593	0.112028706042665	0.910800645704823	0.977057150788882	ENSG00000068971	protein_coding	chr11	64917553	64934473	chr11:64917553	PPP2R5B	protein_coding	chr11	64917553	64934475	chr11:64917553	ENSG00000068971
PPP2R5C	PPP2R5C	8084.85256368867	0.0592903343277696	0.0245656999398806	2.41354142047124	0.015798332099513	0.178245806470477	ENSG00000078304	protein_coding	chr14	101761798	101927989	chr14:101761798	PPP2R5C	protein_coding	chr14	101761709	101927989	chr14:101761709	ENSG00000078304
PPP2R5D	PPP2R5D	5016.03403232699	0.101264701443213	0.0422991152716089	2.39401464529406	0.0166650833519061	0.183977173871844	ENSG00000112640	protein_coding	chr6	42984499	43012342	chr6:42984499	PPP2R5D	protein_coding	chr6	42984553	43012342	chr6:42984553	ENSG00000112640
PPP2R5E	PPP2R5E	5365.81811123234	-0.0428951973084319	0.0280525754391419	-1.52910014987715	0.126239618219113	0.489273934953709	ENSG00000154001	protein_coding	chr14	63371357	63543374	chr14:63371357	PPP2R5E	protein_coding	chr14	63371364	63543377	chr14:63371364	ENSG00000154001
PPP3CA	PPP3CA	5356.82460938238	-0.0206514960023073	0.0328774696434265	-0.628135200983644	0.52991537499789	0.840696196683033	ENSG00000138814	protein_coding	chr4	101023409	101348278	chr4:101023409	PPP3CA	protein_coding	chr4	101023409	101348278	chr4:101023409	ENSG00000138814
PPP3CB	PPP3CB	6191.01938911079	0.0420858559636891	0.020002847062909	2.10399328812188	0.0353790324954584	0.274153433141844	ENSG00000107758	protein_coding	chr10	73436428	73496024	chr10:73436428	PPP3CB	protein_coding	chr10	73436433	73496024	chr10:73436433	ENSG00000107758
PPP3CB-AS1	PPP3CB-AS1	246.580771005531	-0.0841214778323557	0.0543075799705557	-1.54898225768787	0.121385985212086	0.482315327267893	ENSG00000221817	processed_transcript	chr10	73495525	73520070	chr10:73495525	PPP3CB-AS1	lncRNA	chr10	73495525	73520070	chr10:73495525	ENSG00000221817
PPP3CC	PPP3CC	1500.52285254901	0.0610167058869551	0.0417101145733916	1.46287552817896	0.143501441362841	0.516744760492488	ENSG00000120910	protein_coding	chr8	22440819	22541142	chr8:22440819	PPP3CC	protein_coding	chr8	22440819	22541142	chr8:22440819	ENSG00000120910
PPP3R1	PPP3R1	5625.00249101751	-0.00754603132580875	0.0348923823965027	-0.21626586686053	0.828780513773851	0.952542156744783	ENSG00000221823	protein_coding	chr2	68178857	68256237	chr2:68178857	PPP3R1	protein_coding	chr2	68178857	68256237	chr2:68178857	ENSG00000221823
PPP4C	PPP4C	5005.0264098764	0.0517145017954164	0.0322184363024703	1.60512140657339	0.108467089176627	0.460414906024045	ENSG00000149923	protein_coding	chr16	30075978	30085377	chr16:30075978	PPP4C	protein_coding	chr16	30075978	30085376	chr16:30075978	ENSG00000149923
PPP4R1	PPP4R1	7700.62770507144	0.0592969245717504	0.0282938700149745	2.09575164303673	0.0361042280581589	0.277063930870021	ENSG00000154845	protein_coding	chr18	9546791	9615240	chr18:9546791	PPP4R1	protein_coding	chr18	9546791	9615240	chr18:9546791	ENSG00000154845
PPP4R2	PPP4R2	5494.92633317281	-0.0742785857531823	0.0281565972579774	-2.63805264082958	0.00833836370703243	0.121567136221151	ENSG00000163605	protein_coding	chr3	72996785	73069199	chr3:72996785	PPP4R2	protein_coding	chr3	72996803	73069198	chr3:72996803	ENSG00000163605
PPP4R3A	PPP4R3A	4329.81544049112	-0.0501003488863015	0.0198160277645442	-2.52827405580968	0.0114624838680182	0.148405119109049	ENSG00000100796	protein_coding	chr14	91457611	91510554	chr14:91457611	PPP4R3A	protein_coding	chr14	91457508	91510554	chr14:91457508	ENSG00000100796
PPP4R3B	PPP4R3B	6136.40276293179	-0.0492441660915213	0.0248579065400367	-1.98102627879011	0.0475883266561978	0.314128598445114	ENSG00000275052	protein_coding	chr2	55547292	55618880	chr2:55547292	PPP4R3B	protein_coding	chr2	55547292	55618880	chr2:55547292	ENSG00000275052
PPP5C	PPP5C	4951.75911300144	0.0438282139850339	0.0346411091456926	1.26520816064816	0.205796717864471	0.604314818355588	ENSG00000011485	protein_coding	chr19	46346994	46392981	chr19:46346994	PPP5C	protein_coding	chr19	46347087	46392981	chr19:46347087	ENSG00000011485
PPP6C	PPP6C	4381.32995695148	-0.0277936705916422	0.0220611201176295	-1.25984856813466	0.207723995337739	0.6059573097735	ENSG00000119414	protein_coding	chr9	125146573	125189939	chr9:125146573	PPP6C	protein_coding	chr9	125146573	125189939	chr9:125146573	ENSG00000119414
PPP6R1	PPP6R1	5515.5420001364	0.0233805803796774	0.0529090146996908	0.441901640247593	0.658560383663818	0.895941913015443	ENSG00000105063	protein_coding	chr19	55229780	55258995	chr19:55229780	PPP6R1	protein_coding	chr19	55229779	55259017	chr19:55229779	ENSG00000105063
PPP6R2	PPP6R2	2656.3739973008	-0.0251461448577635	0.0360789003159431	-0.696976477596562	0.485817514670858	0.817626604577221	ENSG00000100239	protein_coding	chr22	50343304	50445090	chr22:50343304	PPP6R2	protein_coding	chr22	50343304	50445090	chr22:50343304	ENSG00000100239
PPP6R3	PPP6R3	5938.29423438375	0.0224179581639324	0.0277232714430942	0.808633216680372	0.418726152523543	0.780204122752082	ENSG00000110075	protein_coding	chr11	68460731	68615334	chr11:68460731	PPP6R3	protein_coding	chr11	68460731	68615334	chr11:68460731	ENSG00000110075
PPRC1	PPRC1	3346.66647782324	-0.0317863903239705	0.041258474356519	-0.770420884914474	0.441050268627932	0.794981773533144	ENSG00000148840	protein_coding	chr10	102132994	102150331	chr10:102132994	PPRC1	protein_coding	chr10	102132994	102150333	chr10:102132994	ENSG00000148840
PPT1	PPT1	5802.07112535519	-0.0826015416348288	0.0498258237163484	-1.65780584190777	0.0973566618085371	0.439828774620603	ENSG00000131238	protein_coding	chr1	40072705	40097703	chr1:40072705	PPT1	protein_coding	chr1	40072710	40097260	chr1:40072710	ENSG00000131238
PPT2	PPT2	577.389639509683	-0.0325394509026893	0.0335382858406752	-0.970218068307637	0.331937806318491	0.721926773276298	ENSG00000221988	protein_coding	chr6	32153441	32163680	chr6:32153441	PPT2	protein_coding	chr6	32153441	32163678	chr6:32153441	ENSG00000221988
PPTC7	PPTC7	1469.88793115773	0.049576663009696	0.0394853296569391	1.25557171335363	0.209271292383051	0.607759277122043	ENSG00000196850	protein_coding	chr12	110533245	110583320	chr12:110533245	PPTC7	protein_coding	chr12	110533245	110583318	chr12:110533245	ENSG00000196850
PPWD1	PPWD1	1741.13579137078	-0.0220899901174402	0.0311398351442972	-0.709380445178293	0.478088419358168	0.814174771714207	ENSG00000113593	protein_coding	chr5	65563236	65587549	chr5:65563236	PPWD1	protein_coding	chr5	65563236	65587549	chr5:65563236	ENSG00000113593
PQBP1	PQBP1	1372.03117197659	-0.0795649813102528	0.0392043178508721	-2.02949536356957	0.0424078607503001	0.297983015100107	ENSG00000102103	protein_coding	chrX	48897912	48903143	chrX:48897912	PQBP1	protein_coding	chrX	48890197	48903402	chrX:48890197	ENSG00000102103
PQLC1	PQLC1	2084.7832889192	0.0318723169261321	0.0569687992009805	0.559469698732628	0.575841205423173	0.860570002596128	ENSG00000122490	protein_coding	chr18	79902420	79951664	chr18:79902420	SLC66A2	protein_coding	chr18	79902420	79951657	chr18:79902420	ENSG00000122490
PQLC2	PQLC2	553.647107863147	0.119876741738244	0.0410499807563365	2.92026304347876	0.00349736049602711	0.0709042395756566	ENSG00000040487	protein_coding	chr1	19312326	19329300	chr1:19312326	SLC66A1	protein_coding	chr1	19312326	19329300	chr1:19312326	ENSG00000040487
PQLC3	PQLC3	1383.51529813432	0.0830153382142972	0.0663145029770239	1.25184287731237	0.210627122798173	0.608831724235453	ENSG00000162976	protein_coding	chr2	11155198	11178874	chr2:11155198	SLC66A3	protein_coding	chr2	11155198	11178870	chr2:11155198	ENSG00000162976
PRADC1	PRADC1	850.032426716746	0.106030583488892	0.0805642091967535	1.3161003446325	0.188140365329269	0.582589265256587	ENSG00000135617	protein_coding	chr2	73228006	73233238	chr2:73228006	PRADC1	protein_coding	chr2	73228010	73233239	chr2:73228010	ENSG00000135617
PRAF2	PRAF2	3100.44622005512	0.0100425833594821	0.0403198389359504	0.249073002881661	0.803304312066205	0.943919561192769	ENSG00000243279	protein_coding	chrX	49071156	49074071	chrX:49071156	PRAF2	protein_coding	chrX	49071161	49074002	chrX:49071161	ENSG00000243279
PRC1	PRC1	9612.71735568561	0.142838053742373	0.161133478466352	0.886457954621771	0.375370801343985	0.753825736585214	ENSG00000198901	protein_coding	chr15	90966038	90995629	chr15:90966038	PRC1	protein_coding	chr15	90966040	90995629	chr15:90966040	ENSG00000198901
PRCC	PRCC	3297.73751162325	-0.00519563158066411	0.0192961343664313	-0.269257638965384	0.78773142793436	0.937797707336458	ENSG00000143294	protein_coding	chr1	156750610	156800817	chr1:156750610	PRCC	protein_coding	chr1	156750610	156800815	chr1:156750610	ENSG00000143294
PRCP	PRCP	7110.17373663992	0.0364466866054452	0.0596461760397213	0.611048168136941	0.541167692270859	0.845719233274844	ENSG00000137509	protein_coding	chr11	82823502	82970584	chr11:82823502	PRCP	protein_coding	chr11	82822936	82970584	chr11:82822936	ENSG00000137509
PRDM1	PRDM1	1392.17554368502	-0.106933567008068	0.129964767639996	-0.822788890788272	0.41062805522492	0.773937411955704	ENSG00000057657	protein_coding	chr6	106086320	106109939	chr6:106086320	PRDM1	protein_coding	chr6	105993463	106109939	chr6:105993463	ENSG00000057657
PRDM10	PRDM10	687.113874702907	0.0219053366056757	0.0292282780793901	0.749456965825229	0.453581827181562	0.802715220346419	ENSG00000170325	protein_coding	chr11	129899706	130002835	chr11:129899706	PRDM10	protein_coding	chr11	129899706	130002835	chr11:129899706	ENSG00000170325
PRDM15	PRDM15	360.85623228288	-0.0437003117909395	0.0388925930214444	-1.12361527982576	0.261176271100739	0.661494299862072	ENSG00000141956	protein_coding	chr21	41798225	41879482	chr21:41798225	PRDM15	protein_coding	chr21	41798225	41879482	chr21:41798225	ENSG00000141956
