baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
DAB2	20773.7642101679	0.0819909175033712	0.0374119904469243	2.19156790440461	0.0284107215807139	0.0747822441607297	ENSG00000153071	DAB2	protein_coding	chr5	39371675	39462300	chr5:39371675	DAB2	protein_coding	chr5	39371675	39462300	chr5:39371675	ENSG00000153071
KBTBD3	35.4765090037715	0.592298277236517	0.270293866395276	2.19131231180194	0.0284291997235453	0.0748174449898149	ENSG00000182359	KBTBD3	protein_coding	chr11	106051098	106077765	chr11:106051098	KBTBD3	protein_coding	chr11	106051098	106077459	chr11:106051098	ENSG00000182359
KLHL7	1138.67536481566	0.129817792627345	0.059255016644396	2.19083210129555	0.02846394468403	0.074891034158896	ENSG00000122550	KLHL7	protein_coding	chr7	23105758	23177914	chr7:23105758	KLHL7	protein_coding	chr7	23105758	23177914	chr7:23105758	ENSG00000122550
PHLDB1	5167.82811422998	0.0865830112893364	0.0395214620658906	2.19078462089748	0.0284673820482539	0.074891034158896	ENSG00000019144	PHLDB1	protein_coding	chr11	118606440	118658038	chr11:118606440	PHLDB1	protein_coding	chr11	118606440	118658031	chr11:118606440	ENSG00000019144
IMPACT	1120.3009346893	0.119975423313653	0.0548074435559536	2.18903520269412	0.0285942814901736	0.0752113764393366	ENSG00000154059	IMPACT	protein_coding	chr18	24426616	24453535	chr18:24426616	IMPACT	protein_coding	chr18	24426634	24453531	chr18:24426634	ENSG00000154059
PORCN	393.770153874626	-0.201931843325813	0.0922666270226598	-2.18856860646072	0.028628209675012	0.0752871058670333	ENSG00000102312	PORCN	protein_coding	chrX	48508962	48520814	chrX:48508962	PORCN	protein_coding	chrX	48508959	48520814	chrX:48508959	ENSG00000102312
HEG1	10123.189336625	0.101815277081831	0.0465278398941045	2.18826572034202	0.0286502523580161	0.0753315569714899	ENSG00000173706	HEG1	protein_coding	chr3	124965710	125055958	chr3:124965710	HEG1	protein_coding	chr3	124965710	125055997	chr3:124965710	ENSG00000173706
METTL23	358.467870807215	0.172707472189125	0.0789379747615783	2.18788830991377	0.028677739035225	0.0753903037309878	ENSG00000181038	METTL23	protein_coding	chr17	76726830	76733936	chr17:76726830	METTL23	protein_coding	chr17	76726830	76733936	chr17:76726830	ENSG00000181038
INO80E	746.79440713362	0.132434593274725	0.0605520035269095	2.18712157419978	0.0287336500818811	0.0755237402439114	ENSG00000169592	INO80E	protein_coding	chr16	29995294	30005793	chr16:29995294	INO80E	protein_coding	chr16	29995715	30005793	chr16:29995715	ENSG00000169592
FERMT2	8485.69359392369	0.0863143072598665	0.0394881722134582	2.18582685451441	0.0288282752660371	0.0757452854605664	ENSG00000073712	FERMT2	protein_coding	chr14	52857268	52952435	chr14:52857268	FERMT2	protein_coding	chr14	52857268	52952435	chr14:52857268	ENSG00000073712
CRLF3	449.786371962073	-0.156373254071183	0.0715725597393485	-2.18482131477007	0.028901950585471	0.0759252532318808	ENSG00000176390	CRLF3	protein_coding	chr17	30769388	30824776	chr17:30769388	CRLF3	protein_coding	chr17	30769388	30824692	chr17:30769388	ENSG00000176390
LINC01117	26.4615986679312	0.652353381221356	0.29865414562848	2.18431048344753	0.0289394409535002	0.0759832087368661	ENSG00000224577	LINC01117	lincRNA	chr2	176637710	176655958	chr2:176637710	LINC01117	lncRNA	chr2	176495255	176819725	chr2:176495255	ENSG00000224577
PABPC1L	114.729120307617	0.289823402735706	0.132685160119918	2.18429402710725	0.028940649394751	0.0759832087368661	ENSG00000101104	PABPC1L	protein_coding	chr20	44910062	44959035	chr20:44910062	PABPC1L	protein_coding	chr20	44910060	44959035	chr20:44910060	ENSG00000101104
PTPRK	2441.35344748158	0.0859108313437236	0.0393321715873697	2.18423819170237	0.0289447498893234	0.0759832087368661	ENSG00000152894	PTPRK	protein_coding	chr6	127968779	128520674	chr6:127968779	PTPRK	protein_coding	chr6	127968785	128520616	chr6:127968785	ENSG00000152894
ZXDC	368.998904238772	-0.163619426199822	0.0749051459735653	-2.18435494749005	0.0289361760350973	0.0759832087368661	ENSG00000070476	ZXDC	protein_coding	chr3	126437601	126475919	chr3:126437601	ZXDC	protein_coding	chr3	126437601	126475891	chr3:126437601	ENSG00000070476
PYGL	855.584904779394	0.125448175266547	0.0574361002065393	2.18413462640112	0.0289523569424356	0.0759895672185416	ENSG00000100504	PYGL	protein_coding	chr14	50857891	50944736	chr14:50857891	PYGL	protein_coding	chr14	50857891	50944483	chr14:50857891	ENSG00000100504
ATP5SL	706.177883448408	0.130279056420252	0.0596721079539202	2.18324877212073	0.0290174948397505	0.076142962201904	ENSG00000105341	ATP5SL	protein_coding	chr19	41431318	41440717	chr19:41431318	DMAC2	protein_coding	chr19	41431318	41440717	chr19:41431318	ENSG00000105341
TPM3	14160.7546493804	-0.0672966574749303	0.0308247995095839	-2.18319854615783	0.0290211917890172	0.076142962201904	ENSG00000143549	TPM3	protein_coding	chr1	154155304	154194648	chr1:154155304	TPM3	protein_coding	chr1	154155304	154194648	chr1:154155304	ENSG00000143549
HIGD2A	849.60878349209	0.121148936266119	0.0554994239183735	2.18288637453787	0.0290441786909237	0.0761759990862881	ENSG00000146066	HIGD2A	protein_coding	chr5	176388747	176389771	chr5:176388747	HIGD2A	protein_coding	chr5	176388751	176389761	chr5:176388751	ENSG00000146066
PSME3	4309.61681309345	0.069977314441251	0.0320567425478552	2.1829203119059	0.029041678938107	0.0761759990862881	ENSG00000131467	PSME3	protein_coding	chr17	42824385	42843758	chr17:42824385	PSME3	protein_coding	chr17	42824385	42843760	chr17:42824385	ENSG00000131467
TDG	1112.29435372572	-0.126422692701694	0.0579217317083025	-2.18264697848412	0.0290618173456213	0.0762086231915237	ENSG00000139372	TDG	protein_coding	chr12	103965804	103988874	chr12:103965804	TDG	protein_coding	chr12	103965822	103988874	chr12:103965822	ENSG00000139372
DYRK3	633.480135586802	-0.138193463221862	0.0633259965856187	-2.18225485066028	0.0290907291666052	0.0762209749619683	ENSG00000143479	DYRK3	protein_coding	chr1	206635536	206684419	chr1:206635536	DYRK3	protein_coding	chr1	206635536	206684419	chr1:206635536	ENSG00000143479
GPBP1	1363.07866994378	-0.10352014248291	0.0474332809381222	-2.18243689737496	0.0290773036754634	0.0762209749619683	ENSG00000062194	GPBP1	protein_coding	chr5	57173948	57264679	chr5:57173948	GPBP1	protein_coding	chr5	57173948	57264679	chr5:57173948	ENSG00000062194
NPHP4	234.74180407219	-0.200972351504207	0.0921008771152783	-2.18208944147904	0.0291029323067122	0.0762209749619683	ENSG00000131697	NPHP4	protein_coding	chr1	5862811	5992473	chr1:5862811	NPHP4	protein_coding	chr1	5862811	5992473	chr1:5862811	ENSG00000131697
NUP62	1256.2413166428	-0.100050078161121	0.0458449366865505	-2.18235830153241	0.0290830992685234	0.0762209749619683	ENSG00000213024	NUP62	protein_coding	chr19	49906825	49929763	chr19:49906825	NUP62	protein_coding	chr19	49906825	49929764	chr19:49906825	ENSG00000213024
SLC25A16	683.653424207961	0.132076468236618	0.0605203526414783	2.18234796183422	0.0290838617833943	0.0762209749619683	ENSG00000122912	SLC25A16	protein_coding	chr10	68477999	68527474	chr10:68477999	SLC25A16	protein_coding	chr10	68477998	68527523	chr10:68477998	ENSG00000122912
TMED3	3697.83198560701	0.0821942069219892	0.0376673088003721	2.18210988625705	0.0291014237450249	0.0762209749619683	ENSG00000166557	TMED3	protein_coding	chr15	79311062	79427432	chr15:79311062	TMED3	protein_coding	chr15	79311112	79427432	chr15:79311112	ENSG00000166557
TRIM16	651.728302766222	0.153018880636256	0.0701211459155511	2.18220735896902	0.0290942324376811	0.0762209749619683	ENSG00000221926	TRIM16	protein_coding	chr17	15627960	15684311	chr17:15627960	TRIM16	protein_coding	chr17	15627960	15684311	chr17:15627960	ENSG00000221926
FOXK1	1846.19234100561	-0.124110688384432	0.0568860344131559	-2.18174266610029	0.0291285301238591	0.076260760538635	ENSG00000164916	FOXK1	protein_coding	chr7	4682309	4771443	chr7:4682309	FOXK1	protein_coding	chr7	4682295	4771442	chr7:4682295	ENSG00000164916
PDE7A	184.898720565906	-0.253627585010578	0.116248918057538	-2.18176297249531	0.0291270306386922	0.076260760538635	ENSG00000205268	PDE7A	protein_coding	chr8	65717510	65842322	chr8:65717510	PDE7A	protein_coding	chr8	65714334	65842322	chr8:65714334	ENSG00000205268
NAV3	4122.43659493335	-0.0998946131333279	0.0457998285872897	-2.18111325335944	0.0291750408039195	0.0763688869480701	ENSG00000067798	NAV3	protein_coding	chr12	77830905	78213008	chr12:77830905	NAV3	protein_coding	chr12	77324641	78213010	chr12:77324641	ENSG00000067798
G0S2	29.5940185178925	-0.73117071063765	0.33527723525131	-2.18079438077445	0.0291986283883484	0.0764169817249346	ENSG00000123689	G0S2	protein_coding	chr1	209675420	209676388	chr1:209675420	G0S2	protein_coding	chr1	209675412	209676390	chr1:209675412	ENSG00000123689
CNNM4	231.52067252106	-0.195171524978135	0.0895123326864338	-2.18038698267233	0.0292287882410124	0.0764822568220457	ENSG00000158158	CNNM4	protein_coding	chr2	96760902	96811891	chr2:96760902	CNNM4	protein_coding	chr2	96760902	96811874	chr2:96760902	ENSG00000158158
LINC01278	379.822888605014	-0.170719987454231	0.0783256246113085	-2.1796185897199	0.0292857456583764	0.0766039422397223	ENSG00000235437	LINC01278	processed_transcript	chrX	63343227	63561071	chrX:63343227	LINC01278	lncRNA	chrX	63222993	63561095	chrX:63222993	ENSG00000235437
LINC01184	355.29852123593	0.170468901495742	0.0782160559343202	2.17946174170286	0.0292973838058329	0.076620709682064	ENSG00000245937	LINC01184	lincRNA	chr5	127940426	128083172	chr5:127940426	SLC12A2-DT	lncRNA	chr5	127939152	128083172	chr5:127939152	ENSG00000245937
SQRDL	310.197378350342	0.189717694706294	0.0870608652952856	2.17913862977155	0.029321371304689	0.0766697623267657	ENSG00000137767	SQRDL	protein_coding	chr15	45631148	45691294	chr15:45631148	SQOR	protein_coding	chr15	45631148	45691281	chr15:45631148	ENSG00000137767
DDX24	4271.40202956286	-0.0644304568446451	0.0295689268988846	-2.17899205693107	0.0293322582922561	0.0766708716838426	ENSG00000089737	DDX24	protein_coding	chr14	94048291	94081245	chr14:94048291	DDX24	protein_coding	chr14	94048287	94081202	chr14:94048287	ENSG00000089737
ANKRD29	154.155479287243	-0.276205002523825	0.126794412296225	-2.17836888488854	0.0293785844629522	0.076745045553181	ENSG00000154065	ANKRD29	protein_coding	chr18	23598926	23662885	chr18:23598926	ANKRD29	protein_coding	chr18	23598926	23662911	chr18:23598926	ENSG00000154065
LIMD1-AS1	80.2607013299527	-0.318062420513361	0.146012139628299	-2.17832860557382	0.0293815809633528	0.076745045553181	ENSG00000230530	LIMD1-AS1	antisense	chr3	45679043	45689134	chr3:45679043	LIMD1-AS1	lncRNA	chr3	45676369	45689200	chr3:45676369	ENSG00000230530
CRELD2	1079.1008505072	-0.116398194886806	0.0534403208712471	-2.17809685625283	0.0293988266071777	0.0767764081886664	ENSG00000184164	CRELD2	protein_coding	chr22	49918167	49927540	chr22:49918167	CRELD2	protein_coding	chr22	49918167	49927540	chr22:49918167	ENSG00000184164
GTPBP8	291.147309671007	0.257256232893221	0.11811857913762	2.17794892870741	0.0294098391996317	0.07679148464454	ENSG00000163607	GTPBP8	protein_coding	chr3	112990918	113015060	chr3:112990918	GTPBP8	protein_coding	chr3	112990984	113015060	chr3:112990984	ENSG00000163607
MDM2	4295.73261999001	-0.106100789815641	0.0487178748257536	-2.17786162050635	0.0294163405984433	0.0767947787336632	ENSG00000135679	MDM2	protein_coding	chr12	68808172	68850686	chr12:68808172	MDM2	protein_coding	chr12	68808177	68845544	chr12:68808177	ENSG00000135679
STK4	1329.43207103072	0.103647392951336	0.0476080566739583	2.17709774757581	0.0294732750882451	0.0769197682304565	ENSG00000101109	STK4	protein_coding	chr20	44966474	45079959	chr20:44966474	STK4	protein_coding	chr20	44966494	45080021	chr20:44966494	ENSG00000101109
ALKBH8	409.361354518006	0.166248095918839	0.0763747317146722	2.17674212643946	0.0294998132669339	0.0769715619085247	ENSG00000137760	ALKBH8	protein_coding	chr11	107502726	107565746	chr11:107502726	ALKBH8	protein_coding	chr11	107502727	107565742	chr11:107502727	ENSG00000137760
SLMAP	1953.9538333794	-0.0830002966625505	0.0381531826093511	-2.17544883509161	0.0295964983197135	0.0772100888881669	ENSG00000163681	SLMAP	protein_coding	chr3	57755450	57929168	chr3:57755450	SLMAP	protein_coding	chr3	57755450	57930003	chr3:57755450	ENSG00000163681
PEF1	1339.38445928093	-0.109999538475786	0.0505660423879065	-2.1753638070377	0.0296028644612749	0.0772129527575093	ENSG00000162517	PEF1	protein_coding	chr1	31629862	31644896	chr1:31629862	PEF1	protein_coding	chr1	31629866	31644896	chr1:31629866	ENSG00000162517
GABPB1	487.496663297208	-0.156885085367242	0.0721241573618217	-2.17520857235398	0.0296144900862104	0.0772295314419039	ENSG00000104064	GABPB1	protein_coding	chr15	50275392	50355408	chr15:50275392	GABPB1	protein_coding	chr15	50275389	50355408	chr15:50275389	ENSG00000104064
HSPA14	555.102232790053	-0.122193965957536	0.0561860119389951	-2.17481116278924	0.0296442702375159	0.0772934397084207	ENSG00000187522	HSPA14	protein_coding	chr10	14838164	14871741	chr10:14838164	HSPA14	protein_coding	chr10	14838306	14871741	chr10:14838306	ENSG00000187522
NFKBIZ	148.816641661971	-0.260088926108913	0.119596408955641	-2.17472186982956	0.0296509650073121	0.0772971439251451	ENSG00000144802	NFKBIZ	protein_coding	chr3	101827991	101861022	chr3:101827991	NFKBIZ	protein_coding	chr3	101827991	101861022	chr3:101827991	ENSG00000144802
BTBD7	2118.40403626809	0.109172058913176	0.0502217343205821	2.17380105227538	0.0297200794865945	0.0774541927988592	ENSG00000011114	BTBD7	protein_coding	chr14	93237550	93333092	chr14:93237550	BTBD7	protein_coding	chr14	93237550	93333092	chr14:93237550	ENSG00000011114
SCFD1	2744.49403728831	0.0922787494900967	0.0424508531366818	2.17377844428664	0.0297217781318766	0.0774541927988592	ENSG00000092108	SCFD1	protein_coding	chr14	30622112	30735812	chr14:30622112	SCFD1	protein_coding	chr14	30622291	30737694	chr14:30622291	ENSG00000092108
ADAMTS10	98.622253631173	-0.349182359359176	0.160655593505368	-2.17348398359692	0.0297439099840665	0.0774980879513741	ENSG00000142303	ADAMTS10	protein_coding	chr19	8580242	8610735	chr19:8580242	ADAMTS10	protein_coding	chr19	8580240	8610735	chr19:8580240	ENSG00000142303
EXTL3	2385.14046338572	-0.102895872918544	0.0473448376887928	-2.17332824319516	0.0297556212597821	0.0775148213976833	ENSG00000012232	EXTL3	protein_coding	chr8	28600469	28755599	chr8:28600469	EXTL3	protein_coding	chr8	28600469	28756561	chr8:28600469	ENSG00000012232
CYLD	2136.38957462634	-0.105208363142107	0.0484172937631419	-2.17295009623602	0.0297840734358451	0.0775751519949787	ENSG00000083799	CYLD	protein_coding	chr16	50742050	50801935	chr16:50742050	CYLD	protein_coding	chr16	50742050	50801935	chr16:50742050	ENSG00000083799
PFKFB3	2132.58638242562	0.0996667485751026	0.0458782778277942	2.17241695403662	0.0298242273538741	0.0776659339193992	ENSG00000170525	PFKFB3	protein_coding	chr10	6144934	6235545	chr10:6144934	PFKFB3	protein_coding	chr10	6144934	6254644	chr10:6144934	ENSG00000170525
CKS2	329.417144480785	-0.204633630306513	0.094220363578132	-2.17186203210542	0.0298660710495967	0.0777196621631551	ENSG00000123975	CKS2	protein_coding	chr9	89311198	89316703	chr9:89311198	CKS2	protein_coding	chr9	89311195	89316703	chr9:89311195	ENSG00000123975
RNH1	5565.06905340795	0.105694400157681	0.0486633597722089	2.1719503267434	0.029859409848566	0.0777196621631551	ENSG00000023191	RNH1	protein_coding	chr11	494512	507300	chr11:494512	RNH1	protein_coding	chr11	494512	507300	chr11:494512	ENSG00000023191
SF3B5	1159.74769474604	0.106239115226339	0.0489151521628022	2.17190605628187	0.0298627495796337	0.0777196621631551	ENSG00000169976	SF3B5	protein_coding	chr6	144094881	144095573	chr6:144094881	SF3B5	protein_coding	chr6	144094884	144095573	chr6:144094884	ENSG00000169976
SLC25A22	745.663243485781	-0.158529228341295	0.0729876413102565	-2.17200097845904	0.0298555891142534	0.0777196621631551	ENSG00000177542	SLC25A22	protein_coding	chr11	790475	798333	chr11:790475	SLC25A22	protein_coding	chr11	790475	798281	chr11:790475	ENSG00000177542
EIF2B5	916.392211506407	0.106108027021564	0.0488592647653046	2.17170740352426	0.0298777397515588	0.0777362247113165	ENSG00000145191	EIF2B5	protein_coding	chr3	184135038	184684758	chr3:184135038	EIF2B5	protein_coding	chr3	184135038	184146127	chr3:184135038	ENSG00000145191
HPS3	809.057043862436	-0.109346730398164	0.0503551688904306	-2.17150955517785	0.0298926756524346	0.0777612805044517	ENSG00000163755	HPS3	protein_coding	chr3	149129584	149173732	chr3:149129584	HPS3	protein_coding	chr3	149129638	149173732	chr3:149129638	ENSG00000163755
STEAP3	1271.42208191229	-0.14698455948144	0.067754685484102	-2.16936376327698	0.0300550778015646	0.0781421359339598	ENSG00000115107	STEAP3	protein_coding	chr2	119223831	119265652	chr2:119223831	STEAP3	protein_coding	chr2	119223831	119265652	chr2:119223831	ENSG00000115107
UBA5	1218.83533538376	0.115344958731492	0.0531735235689173	2.16921789247228	0.0300661453651778	0.0781570461993697	ENSG00000081307	UBA5	protein_coding	chr3	132654446	132678097	chr3:132654446	UBA5	protein_coding	chr3	132654446	132679794	chr3:132654446	ENSG00000081307
ZNF546	70.9615412874964	-0.461421320841126	0.212828943561286	-2.16803839327547	0.0301557655049408	0.0783761126512523	ENSG00000187187	ZNF546	protein_coding	chr19	39984134	40021041	chr19:39984134	ZNF546	protein_coding	chr19	39984134	40021038	chr19:39984134	ENSG00000187187
NR3C1	5399.46492387009	0.0717890967476174	0.0331144878815626	2.16790599342434	0.0301658397629012	0.0783883949583476	ENSG00000113580	NR3C1	protein_coding	chr5	143277931	143435512	chr5:143277931	NR3C1	protein_coding	chr5	143277931	143435512	chr5:143277931	ENSG00000113580
MAST3	410.471836367834	0.152103122882368	0.0701707307575652	2.16761491921573	0.0301879976655041	0.078418166215106	ENSG00000099308	MAST3	protein_coding	chr19	18097793	18151692	chr19:18097793	MAST3	protein_coding	chr19	18097778	18151692	chr19:18097778	ENSG00000099308
TIMM17B	290.531166311572	0.178949180959288	0.0825557042040664	2.16761740069408	0.0301878087049072	0.078418166215106	ENSG00000126768	TIMM17B	protein_coding	chrX	48893447	48898143	chrX:48893447	TIMM17B	protein_coding	chrX	48893447	48898143	chrX:48893447	ENSG00000126768
A1BG-AS1	307.260181189661	0.188217962690652	0.0868435369090665	2.16732262859969	0.0302102622390566	0.0784620952287105	ENSG00000268895	A1BG-AS1	antisense	chr19	58347751	58355183	chr19:58347751	A1BG-AS1	lncRNA	chr19	58347718	58355455	chr19:58347718	ENSG00000268895
PTAR1	2931.52478122104	0.0887611900926499	0.0409582216784504	2.16711533009135	0.0302260612829557	0.07848921937686	ENSG00000188647	PTAR1	protein_coding	chr9	69709522	69759959	chr9:69709522	PTAR1	protein_coding	chr9	69709522	69760011	chr9:69709522	ENSG00000188647
DENND5B	852.6491736898	0.118571976168217	0.0547283222845718	2.16655602106121	0.0302687238728008	0.0785860791992505	ENSG00000170456	DENND5B	protein_coding	chr12	31382223	31591097	chr12:31382223	DENND5B	protein_coding	chr12	31382226	31591136	chr12:31382226	ENSG00000170456
DNM2	3253.39452411561	-0.0652663758766123	0.0301255379616497	-2.16648001306059	0.0302745255502731	0.0785872204153034	ENSG00000079805	DNM2	protein_coding	chr19	10718079	10833488	chr19:10718079	DNM2	protein_coding	chr19	10718055	10833488	chr19:10718055	ENSG00000079805
NUMBL	1305.74361881975	0.109060220254351	0.0503623158602678	2.16551241521425	0.0303484656679109	0.0787652050343373	ENSG00000105245	NUMBL	protein_coding	chr19	40665905	40690972	chr19:40665905	NUMBL	protein_coding	chr19	40665905	40690972	chr19:40665905	ENSG00000105245
RPS6KA3	1890.48054555239	0.117367702504335	0.0542065945500492	2.16519232537232	0.0303729598330541	0.0788148192835058	ENSG00000177189	RPS6KA3	protein_coding	chrX	20149911	20267100	chrX:20149911	RPS6KA3	protein_coding	chrX	20149911	20267519	chrX:20149911	ENSG00000177189
SNX1	1919.48022885868	0.0785061745315778	0.0362644869318723	2.16482242473366	0.0304012868107705	0.0788743599749782	ENSG00000028528	SNX1	protein_coding	chr15	64094123	64146090	chr15:64094123	SNX1	protein_coding	chr15	64094123	64146090	chr15:64094123	ENSG00000028528
DCTN3	1012.30029653524	-0.117599938313565	0.0543294973414911	-2.16456886347362	0.0304207176312937	0.0789108031157947	ENSG00000137100	DCTN3	protein_coding	chr9	34613545	34620523	chr9:34613545	DCTN3	protein_coding	chr9	34613545	34620523	chr9:34613545	ENSG00000137100
PATZ1	216.105926229729	0.230373856392068	0.10643346803346	2.16448698561287	0.0304269943460411	0.0789131178792387	ENSG00000100105	PATZ1	protein_coding	chr22	31325804	31346232	chr22:31325804	PATZ1	protein_coding	chr22	31325804	31346346	chr22:31325804	ENSG00000100105
SUDS3	1067.9225030518	-0.0973101593975203	0.0449612922172634	-2.1643096672421	0.0304405912948621	0.0789344136619779	ENSG00000111707	SUDS3	protein_coding	chr12	118376380	118418031	chr12:118376380	SUDS3	protein_coding	chr12	118376555	118418033	chr12:118376555	ENSG00000111707
SLIRP	547.82819366945	0.151083671766913	0.069815595163448	2.16403901468154	0.0304613552654932	0.078960315311473	ENSG00000119705	SLIRP	protein_coding	chr14	77708071	77761104	chr14:77708071	SLIRP	protein_coding	chr14	77708071	77761104	chr14:77708071	ENSG00000119705
MTX1	547.273615084541	0.153673815924227	0.0710537084527679	2.16278388940641	0.0305578052907211	0.0791683214319973	ENSG00000173171	MTX1	protein_coding	chr1	155208699	155213824	chr1:155208699	MTX1	protein_coding	chr1	155208695	155213824	chr1:155208695	ENSG00000173171
ZNF385A	81.0746402986902	-0.341428849050571	0.157881102910528	-2.1625694447046	0.030574310488959	0.0791830879176858	ENSG00000161642	ZNF385A	protein_coding	chr12	54369133	54391298	chr12:54369133	ZNF385A	protein_coding	chr12	54369133	54391298	chr12:54369133	ENSG00000161642
PRDX3	2748.45905097011	0.0969830922095612	0.0448487798596023	2.16244661534079	0.0305837677637625	0.0791935866335165	ENSG00000165672	PRDX3	protein_coding	chr10	119167703	119178833	chr10:119167703	PRDX3	protein_coding	chr10	119167720	119178812	chr10:119167720	ENSG00000165672
PLCD3	1084.20044958225	-0.159794547873484	0.0738982772500306	-2.1623582283634	0.030590574693523	0.0791972200509225	ENSG00000161714	PLCD3	protein_coding	chr17	45108967	45133354	chr17:45108967	PLCD3	protein_coding	chr17	45108959	45133354	chr17:45108959	ENSG00000161714
DUS2	288.204392497088	0.194833259286882	0.0901198954469687	2.16193392502915	0.0306232696051108	0.079267862828065	ENSG00000167264	DUS2	protein_coding	chr16	67987746	68079320	chr16:67987746	DUS2	protein_coding	chr16	67987746	68079320	chr16:67987746	ENSG00000167264
CTD-2530N21.4	21.8324167618502	0.704964389615456	0.326214022011267	2.16104870437209	0.0306915773639434	0.0794131933672561	ENSG00000254064	CTD-2530N21.4	antisense	chr8	22254576	22275162	chr8:22254576	PIWIL2-DT	lncRNA	chr8	22254576	22275162	chr8:22254576	ENSG00000254064
CWF19L2	324.144186113138	0.18442006708116	0.0853348769334845	2.16113356822333	0.0306850232074931	0.0794131933672561	ENSG00000152404	CWF19L2	protein_coding	chr11	107326345	107457844	chr11:107326345	CWF19L2	protein_coding	chr11	107326360	107457825	chr11:107326360	ENSG00000152404
SDHD	1218.15396922611	0.109768883304336	0.0507955116744833	2.16099571961744	0.030695670061784	0.0794131933672561	ENSG00000204370	SDHD	protein_coding	chr11	112086773	112120013	chr11:112086773	SDHD	protein_coding	chr11	112086824	112120016	chr11:112086824	ENSG00000204370
PTPRS	2350.2607469769	0.108924825824335	0.0504100102558354	2.16077769616652	0.0307125157646668	0.0794427516849553	ENSG00000105426	PTPRS	protein_coding	chr19	5158495	5340803	chr19:5158495	PTPRS	protein_coding	chr19	5158495	5340812	chr19:5158495	ENSG00000105426
MKS1	140.838697046049	0.235707306876087	0.109097854102861	2.16051276914994	0.0307329961809506	0.0794816996696687	ENSG00000011143	MKS1	protein_coding	chr17	58205437	58219605	chr17:58205437	MKS1	protein_coding	chr17	58205441	58219605	chr17:58205441	ENSG00000011143
NFE2L2	2575.95549918289	0.116091159435512	0.0537465970015495	2.15997227568036	0.0307748158746198	0.0795758118310565	ENSG00000116044	NFE2L2	protein_coding	chr2	177227595	177392697	chr2:177227595	NFE2L2	protein_coding	chr2	177218667	177392756	chr2:177218667	ENSG00000116044
P3H4	2327.42673058241	0.0812292955136178	0.0376144012448211	2.15952647989583	0.0308093452684096	0.079636995459226	ENSG00000141696	P3H4	protein_coding	chr17	41801947	41812604	chr17:41801947	P3H4	protein_coding	chr17	41801947	41812604	chr17:41801947	ENSG00000141696
COL12A1	68117.2568406813	0.216953546073682	0.100468165728366	2.15942576935519	0.0308171504713146	0.0796431241946019	ENSG00000111799	COL12A1	protein_coding	chr6	75084326	75206051	chr6:75084326	COL12A1	protein_coding	chr6	75084326	75206267	chr6:75084326	ENSG00000111799
GMCL1	518.098392422706	0.143728853599926	0.0665722165155212	2.15899156018661	0.0308508217099618	0.0797067469247923	ENSG00000087338	GMCL1	protein_coding	chr2	69829642	69881396	chr2:69829642	GMCL1	protein_coding	chr2	69829660	69881384	chr2:69829660	ENSG00000087338
ZNF101	201.985246900961	0.23171408795055	0.107326316336755	2.15896805051528	0.0308526456948926	0.0797067469247923	ENSG00000181896	ZNF101	protein_coding	chr19	19668796	19683509	chr19:19668796	ZNF101	protein_coding	chr19	19668796	19683509	chr19:19668796	ENSG00000181896
FAM66C	24.6179666762281	-0.767442571786898	0.35559582357372	-2.15818781017769	0.0309132327584011	0.0798351258690972	ENSG00000226711	FAM66C	antisense	chr12	8180209	8216151	chr12:8180209	FAM66C	lncRNA	chr12	8180207	8216151	chr12:8180207	ENSG00000226711
ING1	317.823947017414	-0.164786610824437	0.0763525794556099	-2.15823240025887	0.0309097675088251	0.0798351258690972	ENSG00000153487	ING1	protein_coding	chr13	110712736	110723339	chr13:110712736	ING1	protein_coding	chr13	110712736	110723339	chr13:110712736	ENSG00000153487
HOOK2	225.982424462118	0.194795594365252	0.0902679887910095	2.15796980717325	0.0309301793279509	0.0798648182224188	ENSG00000095066	HOOK2	protein_coding	chr19	12763003	12872740	chr19:12763003	HOOK2	protein_coding	chr19	12763003	12872740	chr19:12763003	ENSG00000095066
GALK1	225.204707397099	-0.18960304740802	0.0878812592884646	-2.15749124378908	0.0309674086559738	0.079932782892207	ENSG00000108479	GALK1	protein_coding	chr17	75751594	75765711	chr17:75751594	GALK1	protein_coding	chr17	75751594	75765236	chr17:75751594	ENSG00000108479
MUC1	195.801329494795	0.227444043657221	0.105420231887334	2.15749898843229	0.0309668058636427	0.079932782892207	ENSG00000185499	MUC1	protein_coding	chr1	155185824	155192916	chr1:155185824	MUC1	protein_coding	chr1	155185824	155192916	chr1:155185824	ENSG00000185499
CASC10	115.172259590335	-0.283597871287808	0.131456352293055	-2.15735387709211	0.0309781020542589	0.079944077617591	ENSG00000204682	CASC10	protein_coding	chr10	21492658	21497262	chr10:21492658	MIR1915HG	lncRNA	chr10	21490272	21497260	chr10:21490272	ENSG00000204682
MRPS9	453.251537197726	0.154849417311138	0.0717794387011912	2.15729490384784	0.0309826938365118	0.079944077617591	ENSG00000135972	MRPS9	protein_coding	chr2	105037983	105099960	chr2:105037983	MRPS9	protein_coding	chr2	105038069	105099960	chr2:105038069	ENSG00000135972
