baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
MRPL16	998.497205062751	0.053169890221404	0.0715021457187704	0.743612512420674	0.457110931252467	0.733074761855033	ENSG00000166902	MRPL16	protein_coding	chr11	59806135	59810872	chr11:59806135	MRPL16	protein_coding	chr11	59806140	59810778	chr11:59806140	ENSG00000166902
ZNF215	121.471794147491	0.118913353101981	0.159936506244929	0.743503505821716	0.457176899782588	0.733096543549621	ENSG00000149054	ZNF215	protein_coding	chr11	6926404	6984632	chr11:6926404	ZNF215	protein_coding	chr11	6926404	7001004	chr11:6926404	ENSG00000149054
TAOK1	8750.56292745965	0.0396619094020619	0.0533533224461698	0.743382184719205	0.457250327081437	0.733130279236667	ENSG00000160551	TAOK1	protein_coding	chr17	29390464	29551904	chr17:29390464	TAOK1	protein_coding	chr17	29390363	29551903	chr17:29390363	ENSG00000160551
EDIL3	3148.75504456814	-0.0602993855280339	0.0811334950243492	-0.74321198057519	0.457353351077649	0.733132693173989	ENSG00000164176	EDIL3	protein_coding	chr5	83940554	84384793	chr5:83940554	EDIL3	protein_coding	chr5	83940554	84384880	chr5:83940554	ENSG00000164176
H2AFY	3638.3011554852	-0.0369827781793939	0.049761100611576	-0.743206595611162	0.457356610790976	0.733132693173989	ENSG00000113648	H2AFY	protein_coding	chr5	135333900	135399914	chr5:135333900	MACROH2A1	protein_coding	chr5	135334381	135399914	chr5:135334381	ENSG00000113648
FGF7	7609.73165249806	0.0689369363442608	0.0927854413556533	0.742971476311898	0.457498949718953	0.733276864318752	ENSG00000140285	FGF7	protein_coding	chr15	49423096	49488775	chr15:49423096	FGF7	protein_coding	chr15	49423237	49488775	chr15:49423237	ENSG00000140285
PLCL1	416.837522299562	0.0727555288483957	0.0980099475645326	0.742328005027156	0.457888628095528	0.733733363285105	ENSG00000115896	PLCL1	protein_coding	chr2	197804702	198572581	chr2:197804702	PLCL1	protein_coding	chr2	197804593	198572581	chr2:197804593	ENSG00000115896
TMEM8A	2695.78370287278	0.044378751407081	0.0598280439229573	0.741771726052569	0.458225653921166	0.734189352069246	ENSG00000129925	TMEM8A	protein_coding	chr16	370773	387113	chr16:370773	PGAP6	protein_coding	chr16	370788	387113	chr16:370788	ENSG00000129925
CAND1	5593.07519223578	-0.0377109032295312	0.0509022524180221	-0.740849401316071	0.458784757822451	0.734944959676169	ENSG00000111530	CAND1	protein_coding	chr12	67269281	67319951	chr12:67269281	CAND1	protein_coding	chr12	67269358	67319953	chr12:67269358	ENSG00000111530
GORASP2	8111.94242061864	0.0290258927836296	0.039180736533571	0.740820498837726	0.458802284388382	0.734944959676169	ENSG00000115806	GORASP2	protein_coding	chr2	170928464	170967129	chr2:170928464	GORASP2	protein_coding	chr2	170928464	170967130	chr2:170928464	ENSG00000115806
ZC3HAV1L	114.213477496437	0.0946797089602457	0.127879705590964	0.740381036402196	0.45906882220586	0.735287752998604	ENSG00000146858	ZC3HAV1L	protein_coding	chr7	139025706	139036029	chr7:139025706	ZC3HAV1L	protein_coding	chr7	139025706	139036042	chr7:139025706	ENSG00000146858
AC046143.3	66.9339182394494	-0.127938905541699	0.173087644906413	-0.739156775810743	0.459811804299084	0.735497887901234	ENSG00000229334	AC046143.3	antisense	chr3	194632923	194645401	chr3:194632923	TMEM44-AS2	lncRNA	chr3	194632904	194645407	chr3:194632904	ENSG00000229334
AC091729.9	70.5418653303709	-0.112882011811924	0.152581395449391	-0.739815044156978	0.459412229250895	0.735497887901234	ENSG00000229043	AC091729.9	antisense	chr7	1160374	1165267	chr7:1160374	ZFAND2A-DT	lncRNA	chr7	1160374	1165607	chr7:1160374	ENSG00000229043
BCL2L2	2080.1483568546	-0.0359762476175628	0.0486651502906199	-0.739260998943162	0.459748526922684	0.735497887901234	ENSG00000129473	BCL2L2	protein_coding	chr14	23298790	23311759	chr14:23298790	BCL2L2	protein_coding	chr14	23298790	23311751	chr14:23298790	ENSG00000129473
CEMIP	22116.5148322849	0.127221120338336	0.172063629938153	0.739384147504411	0.459673765564101	0.735497887901234	ENSG00000103888	CEMIP	protein_coding	chr15	80779343	80951776	chr15:80779343	CEMIP	protein_coding	chr15	80779343	80951776	chr15:80779343	ENSG00000103888
CHML	678.635587584509	0.0737250744983946	0.0996948344942741	0.739507466684535	0.459598907446925	0.735497887901234	ENSG00000203668	CHML	protein_coding	chr1	241628853	241635930	chr1:241628853	CHML	protein_coding	chr1	241628851	241640369	chr1:241628851	ENSG00000203668
FADS1	1973.12657254615	-0.0504677993602222	0.0682877431871114	-0.739046232966555	0.459878923912748	0.735497887901234	ENSG00000149485	FADS1	protein_coding	chr11	61799625	61829318	chr11:61799625	FADS1	protein_coding	chr11	61799627	61829318	chr11:61799627	ENSG00000149485
HYOU1	5757.55207280633	-0.0390864520996122	0.0528248024758527	-0.739926138246886	0.459344813283128	0.735497887901234	ENSG00000149428	HYOU1	protein_coding	chr11	119044189	119057202	chr11:119044189	HYOU1	protein_coding	chr11	119044188	119057227	chr11:119044188	ENSG00000149428
MEX3C	2062.35916281765	0.0422858139735343	0.0572172915311972	0.739039070915798	0.459883272769458	0.735497887901234	ENSG00000176624	MEX3C	protein_coding	chr18	51174550	51218304	chr18:51174550	MEX3C	protein_coding	chr18	51174550	51218333	chr18:51174550	ENSG00000176624
PISD	576.148298866447	0.055710718621885	0.0753282365818346	0.739572850100671	0.459559220693119	0.735497887901234	ENSG00000241878	PISD	protein_coding	chr22	31618491	31662432	chr22:31618491	PISD	protein_coding	chr22	31618491	31662221	chr22:31618491	ENSG00000241878
PRPH2	175.85862143543	0.0989171112177444	0.133761929407032	0.739501229208077	0.459602693601931	0.735497887901234	ENSG00000112619	PRPH2	protein_coding	chr6	42696600	42722574	chr6:42696600	PRPH2	protein_coding	chr6	42696598	42722597	chr6:42696598	ENSG00000112619
UBR5	5372.23299097195	-0.0438207119113668	0.0592928488254851	-0.739055599105096	0.459873236750363	0.735497887901234	ENSG00000104517	UBR5	protein_coding	chr8	102253012	102412841	chr8:102253012	UBR5	protein_coding	chr8	102252273	102412759	chr8:102252273	ENSG00000104517
ZNF224	290.192624859344	-0.100098889518614	0.135395018963835	-0.73930998558633	0.459718787164788	0.735497887901234	ENSG00000267680	ZNF224	protein_coding	chr19	44094339	44109886	chr19:44094339	ZNF224	protein_coding	chr19	44094361	44109886	chr19:44094361	ENSG00000267680
CHUK	1175.59198643871	0.0393922361464412	0.0533293168243585	0.73866005589722	0.460113446675656	0.735781918955449	ENSG00000213341	CHUK	protein_coding	chr10	100188298	100229619	chr10:100188298	CHUK	protein_coding	chr10	100188300	100229596	chr10:100188300	ENSG00000213341
INPPL1	4584.35909934811	-0.0265947077727601	0.0360371397108122	-0.737980538582558	0.460526275452335	0.736357940891223	ENSG00000165458	INPPL1	protein_coding	chr11	72223701	72239105	chr11:72223701	INPPL1	protein_coding	chr11	72223701	72239147	chr11:72223701	ENSG00000165458
KIAA1644	153.290062658342	-0.0967332952459946	0.131298521685632	-0.736743216938902	0.461278520179884	0.737196765946945	ENSG00000138944	KIAA1644	protein_coding	chr22	44243667	44312851	chr22:44243667	SHISAL1	protein_coding	chr22	44243665	44312951	chr22:44243665	ENSG00000138944
NBPF14	1995.08789036259	-0.164181077064809	0.222864869242262	-0.736684420577469	0.461314283221195	0.737196765946945	ENSG00000270629	NBPF14	protein_coding	chr1	148531385	148679751	chr1:148531385	NBPF14	protein_coding	chr1	148531385	148679742	chr1:148531385	ENSG00000270629
YEATS4	198.754770905281	0.0728976599338237	0.0989473291991172	0.736731961578545	0.461285366162501	0.737196765946945	ENSG00000127337	YEATS4	protein_coding	chr12	69359703	69390796	chr12:69359703	YEATS4	protein_coding	chr12	69359710	69390870	chr12:69359710	ENSG00000127337
ABCB8	814.458802651123	0.0642507153184449	0.0872366054486377	0.736510951887895	0.46141980503428	0.73728120023404	ENSG00000197150	ABCB8	protein_coding	chr7	151028422	151047782	chr7:151028422	ABCB8	protein_coding	chr7	151028422	151047782	chr7:151028422	ENSG00000197150
ZNRF1	468.281480679298	-0.0517694513051868	0.0703087641878725	-0.736315762382814	0.461538555841191	0.737386750821055	ENSG00000186187	ZNRF1	protein_coding	chr16	74999030	75110994	chr16:74999030	ZNRF1	protein_coding	chr16	74999024	75110994	chr16:74999024	ENSG00000186187
ALS2CR11	47.2944985866332	-0.169915808869287	0.230825651448145	-0.736121864287075	0.46165653787033	0.737406870329575	ENSG00000155754	ALS2CR11	protein_coding	chr2	201487425	201619178	chr2:201487425	C2CD6	protein_coding	chr2	201487421	201619178	chr2:201487421	ENSG00000155754
MN1	2798.92598525751	-0.0516944477145758	0.0702200761617882	-0.736177608173922	0.461622617416795	0.737406870329575	ENSG00000169184	MN1	protein_coding	chr22	27748277	27801498	chr22:27748277	MN1	protein_coding	chr22	27748277	27801756	chr22:27748277	ENSG00000169184
ATG16L2	51.6628731633495	-0.15602165844271	0.21199411639979	-0.735971644366188	0.461747954425814	0.737468714247299	ENSG00000168010	ATG16L2	protein_coding	chr11	72814308	72843674	chr11:72814308	ATG16L2	protein_coding	chr11	72814406	72843674	chr11:72814406	ENSG00000168010
HSPA4	9161.52982094578	-0.0300088500978727	0.0408091562254272	-0.735346007452486	0.462128795392826	0.737740173708329	ENSG00000170606	HSPA4	protein_coding	chr5	133051962	133106449	chr5:133051962	HSPA4	protein_coding	chr5	133052013	133106449	chr5:133052013	ENSG00000170606
SHOX2	710.159285672516	0.0505868209314063	0.0687855083819389	0.735428466276901	0.462078590598638	0.737740173708329	ENSG00000168779	SHOX2	protein_coding	chr3	158095954	158106503	chr3:158095954	SHOX2	protein_coding	chr3	158095905	158106420	chr3:158095905	ENSG00000168779
TGFBR3	1030.21077433844	0.0552413416965535	0.0751132774449444	0.735440438437048	0.462071301639932	0.737740173708329	ENSG00000069702	TGFBR3	protein_coding	chr1	91680343	91906335	chr1:91680343	TGFBR3	protein_coding	chr1	91680343	91906335	chr1:91680343	ENSG00000069702
ZNF610	106.15292584646	0.0965249099108127	0.131222886094167	0.735579842692574	0.461986433471841	0.737740173708329	ENSG00000167554	ZNF610	protein_coding	chr19	52336245	52367778	chr19:52336245	ZNF610	protein_coding	chr19	52336243	52367778	chr19:52336243	ENSG00000167554
ACVR1B	905.372319504365	0.0366462190535439	0.0498481061965231	0.735157699052165	0.46224345778023	0.737839049638022	ENSG00000135503	ACVR1B	protein_coding	chr12	51951667	51997078	chr12:51951667	ACVR1B	protein_coding	chr12	51951699	51997078	chr12:51951699	ENSG00000135503
TLCD1	206.748856179463	0.102904302923529	0.140028804187581	0.734879537967627	0.462412861179367	0.738025271366795	ENSG00000160606	TLCD1	protein_coding	chr17	28724348	28727935	chr17:28724348	TLCD1	protein_coding	chr17	28724348	28727935	chr17:28724348	ENSG00000160606
CYB5R2	72.3412450402867	-0.162742102733152	0.22158618676893	-0.734441551191366	0.462679670514993	0.738114376332286	ENSG00000166394	CYB5R2	protein_coding	chr11	7665100	7677222	chr11:7665100	CYB5R2	protein_coding	chr11	7665100	7677222	chr11:7665100	ENSG00000166394
DENND4A	1422.86533344429	0.0329293216087775	0.0448320245209219	0.734504452133548	0.462641347735093	0.738114376332286	ENSG00000174485	DENND4A	protein_coding	chr15	65658046	65792293	chr15:65658046	DENND4A	protein_coding	chr15	65658046	65792293	chr15:65658046	ENSG00000174485
HNRNPK	18711.4216530855	0.0280461796035244	0.0381778866168368	0.734618442477004	0.462571902939741	0.738114376332286	ENSG00000165119	HNRNPK	protein_coding	chr9	83968083	83980616	chr9:83968083	HNRNPK	protein_coding	chr9	83968083	83980616	chr9:83968083	ENSG00000165119
SPIDR	640.842365705852	0.0533314522771345	0.0726056442695902	0.734535900254681	0.46262218844074	0.738114376332286	ENSG00000164808	SPIDR	protein_coding	chr8	47260575	47736306	chr8:47260575	SPIDR	protein_coding	chr8	47260878	47736306	chr8:47260878	ENSG00000164808
PDLIM5	12762.5650495686	-0.0346679923240709	0.0472101454993457	-0.734333519996277	0.46274549330623	0.73813523690042	ENSG00000163110	PDLIM5	protein_coding	chr4	94451857	94668227	chr4:94451857	PDLIM5	protein_coding	chr4	94451857	94668227	chr4:94451857	ENSG00000163110
RP5-864K19.4	38.4132954757349	0.196142414025404	0.267247527722078	0.733935373311967	0.462988126895518	0.738185695314558	ENSG00000228436	RP5-864K19.4	antisense	chr1	38860000	38919396	chr1:38860000	RRAGC-DT	lncRNA	chr1	38859912	38965038	chr1:38859912	ENSG00000228436
SLC27A1	683.553559862628	0.0732351094271675	0.0997634503261263	0.734087576038742	0.462895365033523	0.738185695314558	ENSG00000130304	SLC27A1	protein_coding	chr19	17468769	17506168	chr19:17468769	SLC27A1	protein_coding	chr19	17468769	17506168	chr19:17468769	ENSG00000130304
WRAP73	217.458397116651	-0.0617959889666055	0.0842210642385153	-0.733735550902069	0.463109926904064	0.738295775472257	ENSG00000116213	WRAP73	protein_coding	chr1	3630767	3652761	chr1:3630767	WRAP73	protein_coding	chr1	3630767	3652761	chr1:3630767	ENSG00000116213
PIGQ	693.73711683345	-0.0589201236529786	0.080350658929634	-0.733287373593004	0.463383174422169	0.738549262030395	ENSG00000007541	PIGQ	protein_coding	chr16	566995	584136	chr16:566995	PIGQ	protein_coding	chr16	566995	584109	chr16:566995	ENSG00000007541
TADA2A	320.17955154706	-0.0846127732806759	0.115399663268999	-0.733215079522736	0.463427259531863	0.738549262030395	ENSG00000276234	TADA2A	protein_coding	chr17	37406874	37479730	chr17:37406874	TADA2A	protein_coding	chr17	37406886	37479725	chr17:37406886	ENSG00000276234
DEK	3159.96656617651	-0.0498251535022092	0.0679891116921973	-0.732840189584759	0.463655905855703	0.738829508829959	ENSG00000124795	DEK	protein_coding	chr6	18223868	18264823	chr6:18223868	DEK	protein_coding	chr6	18223860	18264548	chr6:18223860	ENSG00000124795
RIOK3	3715.87663017364	0.0355331544590839	0.0485083467907716	0.732516294821326	0.463853500681719	0.73886695465009	ENSG00000101782	RIOK3	protein_coding	chr18	23452823	23486603	chr18:23452823	RIOK3	protein_coding	chr18	23453287	23486603	chr18:23453287	ENSG00000101782
STS	2014.3960327029	-0.0551526027215244	0.0752947722729013	-0.73248913645196	0.463870071012535	0.73886695465009	ENSG00000101846	STS	protein_coding	chrX	7219456	7354810	chrX:7219456	STS	protein_coding	chrX	7147237	7804358	chrX:7147237	ENSG00000101846
TPRKB	264.780220229146	0.0843380627205081	0.115144283699166	0.732455489851808	0.46389060051134	0.73886695465009	ENSG00000144034	TPRKB	protein_coding	chr2	73729104	73737400	chr2:73729104	TPRKB	protein_coding	chr2	73729104	73737400	chr2:73729104	ENSG00000144034
METTL22	498.50526113927	0.0704259412925565	0.0961901787794909	0.732153138565248	0.464075103079546	0.739076703368062	ENSG00000067365	METTL22	protein_coding	chr16	8621683	8649654	chr16:8621683	METTL22	protein_coding	chr16	8621683	8649654	chr16:8621683	ENSG00000067365
PSMD3	4388.55890024622	-0.0368187061089191	0.050294723688213	-0.732059019494086	0.464132545306085	0.739084073624642	ENSG00000108344	PSMD3	protein_coding	chr17	39980797	39997960	chr17:39980797	PSMD3	protein_coding	chr17	39980807	39997959	chr17:39980807	ENSG00000108344
TMEM147	1469.40320755309	0.0719916128923653	0.0983810433757273	0.731763055382752	0.464313202262361	0.739203521326449	ENSG00000105677	TMEM147	protein_coding	chr19	35545595	35547526	chr19:35545595	TMEM147	protein_coding	chr19	35545600	35547526	chr19:35545600	ENSG00000105677
WDR5	1270.84504945149	-0.0392464328682619	0.0536607671093036	-0.731380391717461	0.464546838764064	0.739491350433888	ENSG00000196363	WDR5	protein_coding	chr9	134135365	134159968	chr9:134135365	WDR5	protein_coding	chr9	134135365	134159968	chr9:134135365	ENSG00000196363
MED13L	4870.67316931379	-0.0375110977963019	0.0512970479293902	-0.731252563460094	0.464624899280335	0.739531487776274	ENSG00000123066	MED13L	protein_coding	chr12	115953872	116277338	chr12:115953872	MED13L	protein_coding	chr12	115957905	116277693	chr12:115957905	ENSG00000123066
ZFP64	594.348715039203	-0.0495814184679125	0.0678463959312973	-0.730789274615554	0.464907875698186	0.739813601605687	ENSG00000020256	ZFP64	protein_coding	chr20	52051663	52204308	chr20:52051663	ZFP64	protein_coding	chr20	52051663	52204308	chr20:52051663	ENSG00000020256
TTC3	19168.2871577318	-0.0570037730056928	0.0780438486568925	-0.730406995384106	0.465141443671505	0.74010112140296	ENSG00000182670	TTC3	protein_coding	chr21	37073226	37203112	chr21:37073226	TTC3	protein_coding	chr21	37073226	37203112	chr21:37073226	ENSG00000182670
EPM2A	193.759725494054	-0.0706398213396545	0.0968049595681587	-0.72971283346199	0.465565734929704	0.740692007117584	ENSG00000112425	EPM2A	protein_coding	chr6	145501583	145736024	chr6:145501583	EPM2A	protein_coding	chr6	145382535	145736023	chr6:145382535	ENSG00000112425
AC005682.5	38.5773777958742	-0.156333741903646	0.214315573164827	-0.72945581879583	0.465722884047843	0.74077962002248	ENSG00000228649	AC005682.5	processed_transcript	chr7	22854178	22861579	chr7:22854178	SNHG26	lncRNA	chr7	22854126	22872952	chr7:22854126	ENSG00000228649
FAM83D	328.344757984576	-0.0962014170631764	0.131897847648558	-0.729363054653519	0.465779611017422	0.74077962002248	ENSG00000101447	FAM83D	protein_coding	chr20	38926312	38953106	chr20:38926312	FAM83D	protein_coding	chr20	38926312	38953106	chr20:38926312	ENSG00000101447
HOXD10	614.609080224196	0.0600542686654928	0.0823854950889638	0.728942256165886	0.466036985180567	0.740824657145286	ENSG00000128710	HOXD10	protein_coding	chr2	176108790	176119942	chr2:176108790	HOXD10	protein_coding	chr2	176108790	176119937	chr2:176108790	ENSG00000128710
LTV1	937.658906247082	-0.0473632018010567	0.0649746455054383	-0.728948983601495	0.466032869839061	0.740824657145286	ENSG00000135521	LTV1	protein_coding	chr6	143843344	143863812	chr6:143843344	LTV1	protein_coding	chr6	143843338	143863812	chr6:143843338	ENSG00000135521
ORAOV1	425.907548909555	-0.0649247715326585	0.0890742169046752	-0.728884000205573	0.466072622660219	0.740824657145286	ENSG00000149716	ORAOV1	protein_coding	chr11	69653076	69675416	chr11:69653076	LTO1	protein_coding	chr11	69653076	69675416	chr11:69653076	ENSG00000149716
PIM3	201.773425481206	0.0813169121558071	0.111542828130895	0.729019637733963	0.465989650148813	0.740824657145286	ENSG00000198355	PIM3	protein_coding	chr22	49960513	49964080	chr22:49960513	PIM3	protein_coding	chr22	49960768	49964072	chr22:49960768	ENSG00000198355
RP11-352M15.2	171.351394680111	0.0690423505954474	0.094714766843967	0.728950224933644	0.466032110487181	0.740824657145286	ENSG00000273015	RP11-352M15.2	lincRNA	chr12	45718046	45727775	chr12:45718046	LINC00938	lncRNA	chr12	45718046	45727860	chr12:45718046	ENSG00000273015
CECR5	347.890425969003	0.0596428763616185	0.0818743931075704	0.728468011765985	0.46632714325457	0.741017364490995	ENSG00000069998	CECR5	protein_coding	chr22	17137511	17165287	chr22:17137511	HDHD5	protein_coding	chr22	17137511	17165287	chr22:17137511	ENSG00000069998
FRG1	888.705661001511	0.0377256132085321	0.0517787871018864	0.728592060959221	0.46625123625913	0.741017364490995	ENSG00000109536	FRG1	protein_coding	chr4	189940788	189963204	chr4:189940788	FRG1	protein_coding	chr4	189940870	189963202	chr4:189940870	ENSG00000109536
DOPEY2	1568.92130548604	0.0316289716918113	0.0434315104755363	0.728249405685004	0.466460927291529	0.741021025827864	ENSG00000142197	DOPEY2	protein_coding	chr21	36156782	36294274	chr21:36156782	DOP1B	protein_coding	chr21	36156782	36294274	chr21:36156782	ENSG00000142197
TMEM41A	802.294795855989	0.0402881699460797	0.0553177269168128	0.728304870636953	0.466426981456152	0.741021025827864	ENSG00000163900	TMEM41A	protein_coding	chr3	185476496	185499057	chr3:185476496	TMEM41A	protein_coding	chr3	185476496	185499057	chr3:185476496	ENSG00000163900
PTRH1	276.093769756987	0.0980921381806422	0.134720364707424	0.728116631762924	0.466542193577229	0.741065999650368	ENSG00000187024	PTRH1	protein_coding	chr9	127692978	127724873	chr9:127692978	PTRH1	protein_coding	chr9	127690348	127724873	chr9:127690348	ENSG00000187024
DNASE2	956.881722477952	-0.0703278747027223	0.0966012985436441	-0.728022042798404	0.466600092974944	0.741073850992096	ENSG00000105612	DNASE2	protein_coding	chr19	12875211	12881468	chr19:12875211	DNASE2	protein_coding	chr19	12875209	12881595	chr19:12875209	ENSG00000105612
PUS1	336.616782740034	-0.0675441902118254	0.0927928253798408	-0.727903153453277	0.466672872674391	0.741105331389631	ENSG00000177192	PUS1	protein_coding	chr12	131929200	131945896	chr12:131929200	PUS1	protein_coding	chr12	131929200	131945896	chr12:131929200	ENSG00000177192
ABHD12	2679.06991389929	0.0315220298926822	0.0433237946631673	0.727591618826534	0.466863612629687	0.741177353787954	ENSG00000100997	ABHD12	protein_coding	chr20	25294743	25390983	chr20:25294743	ABHD12	protein_coding	chr20	25294742	25390835	chr20:25294742	ENSG00000100997
C1orf131	263.739608889078	0.0584741899269466	0.0803978790485482	0.727310105925021	0.46703600869674	0.741177353787954	ENSG00000143633	C1orf131	protein_coding	chr1	231223763	231241187	chr1:231223763	C1orf131	protein_coding	chr1	231223763	231241187	chr1:231223763	ENSG00000143633
SAMD4A	3208.44110645591	-0.0366164554251611	0.0503426779770317	-0.727344211642198	0.467015120770948	0.741177353787954	ENSG00000020577	SAMD4A	protein_coding	chr14	54567097	54793315	chr14:54567097	SAMD4A	protein_coding	chr14	54566117	54793315	chr14:54566117	ENSG00000020577
SLC25A10	127.407099471829	0.128353029120036	0.176468301858018	0.727343255239716	0.467015706509201	0.741177353787954	ENSG00000183048	SLC25A10	protein_coding	chr17	81712236	81721016	chr17:81712236	SLC25A10	protein_coding	chr17	81712236	81721016	chr17:81712236	ENSG00000183048
VAMP3	7987.17883553164	0.0389774178043917	0.0535602862404384	0.727729826338446	0.466778988466	0.741177353787954	ENSG00000049245	VAMP3	protein_coding	chr1	7771269	7781432	chr1:7771269	VAMP3	protein_coding	chr1	7771296	7781432	chr1:7771296	ENSG00000049245
FAM208A	2475.44206197963	0.0447229159401016	0.0615273062350498	0.72687914808506	0.467299991935505	0.741506337607937	ENSG00000163946	FAM208A	protein_coding	chr3	56620133	56683237	chr3:56620133	TASOR	protein_coding	chr3	56620132	56683265	chr3:56620132	ENSG00000163946
HERC3	2723.20160184664	0.0404611273841028	0.0556769034105024	0.726712961850364	0.467401811416309	0.741506337607937	ENSG00000138641	HERC3	protein_coding	chr4	88521048	88708542	chr4:88521048	HERC3	protein_coding	chr4	88592434	88708541	chr4:88592434	ENSG00000138641
RDX	5863.28952650901	-0.0329597550696526	0.0453654149190065	-0.726539261869367	0.467508247585739	0.741506337607937	ENSG00000137710	RDX	protein_coding	chr11	110174880	110296722	chr11:110174880	RDX	protein_coding	chr11	109864295	110296712	chr11:109864295	ENSG00000137710
RP11-181G12.2	28.1666337220587	0.192672019801857	0.2651461405036	0.726663489937696	0.467432124391536	0.741506337607937	ENSG00000182873	RP11-181G12.2	antisense	chr1	2181794	2184389	chr1:2181794	PRKCZ-AS1	lncRNA	chr1	2181794	2184389	chr1:2181794	ENSG00000182873
SPRTN	520.189042385593	0.0561922453107343	0.0773413791786172	0.72654827089339	0.467502726897854	0.741506337607937	ENSG00000010072	SPRTN	protein_coding	chr1	231337104	231355023	chr1:231337104	SPRTN	protein_coding	chr1	231337104	231355023	chr1:231337104	ENSG00000010072
CXorf40B	628.245258794506	0.0492860754511914	0.067859046367537	0.726300737918552	0.467654427092682	0.741654131089641	ENSG00000197021	CXorf40B	protein_coding	chrX	149929527	149938811	chrX:149929527	EOLA2	protein_coding	chrX	149929527	149938700	chrX:149929527	ENSG00000197021
MLH1	1273.6439234803	0.0330071144913625	0.0454690315249558	0.725925171140856	0.467884644687323	0.741854952820161	ENSG00000076242	MLH1	protein_coding	chr3	36993332	37050918	chr3:36993332	MLH1	protein_coding	chr3	36993350	37050846	chr3:36993350	ENSG00000076242
LTBP4	570.127569638067	-0.0561469768937444	0.0773649462497237	-0.725741819977609	0.467997059392059	0.741861219883606	ENSG00000090006	LTBP4	protein_coding	chr19	40592883	40629818	chr19:40592883	LTBP4	protein_coding	chr19	40592883	40629818	chr19:40592883	ENSG00000090006
UBC	53785.6960795542	0.0333852942758846	0.0460002404002652	0.725763473959847	0.467983782307687	0.741861219883606	ENSG00000150991	UBC	protein_coding	chr12	124911604	124917368	chr12:124911604	UBC	protein_coding	chr12	124911604	124917368	chr12:124911604	ENSG00000150991
MYO1E	4720.68870154135	0.0354192015553316	0.0488168076248073	0.725553416510845	0.468112587305639	0.741960306575502	ENSG00000157483	MYO1E	protein_coding	chr15	59132434	59372900	chr15:59132434	MYO1E	protein_coding	chr15	59132434	59372871	chr15:59132434	ENSG00000157483
MTOR	3591.81176711923	-0.0315199683269298	0.0434608855196291	-0.725249105030172	0.468299222697103	0.742172063694593	ENSG00000198793	MTOR	protein_coding	chr1	11106535	11262507	chr1:11106535	MTOR	protein_coding	chr1	11106535	11262556	chr1:11106535	ENSG00000198793
COX11	860.900687701876	0.0575788063074576	0.0794547869314524	0.724673849508051	0.468652141636609	0.742479120351263	ENSG00000166260	COX11	protein_coding	chr17	54951902	54968785	chr17:54951902	COX11	protein_coding	chr17	54951902	54968703	chr17:54951902	ENSG00000166260
PFN1	43003.0341367399	0.0391697695788935	0.0540468332046911	0.72473755179228	0.468613053074614	0.742479120351263	ENSG00000108518	PFN1	protein_coding	chr17	4945652	4949061	chr17:4945652	PFN1	protein_coding	chr17	4945652	4949061	chr17:4945652	ENSG00000108518
UTP11L	1267.55231823792	0.0432158457047676	0.0596314406915229	0.724715774155548	0.468626415916809	0.742479120351263	ENSG00000183520	UTP11L	protein_coding	chr1	38009258	38024824	chr1:38009258	UTP11	protein_coding	chr1	38009258	38024820	chr1:38009258	ENSG00000183520
LINC00641	95.0840468392805	-0.132739423292171	0.183245133755739	-0.724381709743568	0.46883142556247	0.742510974345995	ENSG00000258441	LINC00641	processed_transcript	chr14	21200079	21206900	chr14:21200079	LINC00641	lncRNA	chr14	21200079	21206900	chr14:21200079	ENSG00000258441
USO1	7748.35637865482	0.0321755307832241	0.0444085069102157	0.724535297894073	0.468737164965227	0.742510974345995	ENSG00000138768	USO1	protein_coding	chr4	75724593	75814286	chr4:75724593	USO1	protein_coding	chr4	75724577	75814286	chr4:75724577	ENSG00000138768
CAPN10	216.195931621856	-0.0713387534236522	0.0985138336912159	-0.724149601641309	0.468973895569053	0.742576465672757	ENSG00000142330	CAPN10	protein_coding	chr2	240586716	240617705	chr2:240586716	CAPN10	protein_coding	chr2	240586734	240617705	chr2:240586734	ENSG00000142330
CDIP1	475.722641248357	-0.0603565597788442	0.0833491310111611	-0.724141440308021	0.468978905503489	0.742576465672757	ENSG00000089486	CDIP1	protein_coding	chr16	4510675	4538828	chr16:4510675	CDIP1	protein_coding	chr16	4510669	4538828	chr16:4510669	ENSG00000089486
RNF138	312.667323555899	-0.0685689044844511	0.0947029199877014	-0.724042136117406	0.469039866969511	0.742588969156164	ENSG00000134758	RNF138	protein_coding	chr18	32091855	32131561	chr18:32091855	RNF138	protein_coding	chr18	32091874	32131561	chr18:32091874	ENSG00000134758
FGF23	2069.93638433555	-0.0743593773998797	0.102824372418351	-0.723168794041761	0.469576188320037	0.743353979564547	ENSG00000118972	FGF23	protein_coding	chr12	4368227	4379728	chr12:4368227	FGF23	protein_coding	chr12	4368227	4379712	chr12:4368227	ENSG00000118972
