baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
PDHB	4143.74749690753	0.110067101621393	0.0653726053703165	1.68368846549553	0.0922418916601497	0.278604173805568	ENSG00000168291	PDHB	protein_coding	chr3	58427630	58433857	chr3:58427630	PDHB	protein_coding	chr3	58427630	58433857	chr3:58427630	ENSG00000168291
TUBGCP6	897.514823083261	-0.140731055116415	0.0836131720973936	-1.6831206326258	0.0923517410633649	0.278822110543773	ENSG00000128159	TUBGCP6	protein_coding	chr22	50217689	50244992	chr22:50217689	TUBGCP6	protein_coding	chr22	50217689	50245023	chr22:50217689	ENSG00000128159
CCDC102A	261.768659743984	-0.184921571615195	0.109897209842143	-1.68267758463402	0.0924375233087801	0.278866099614871	ENSG00000135736	CCDC102A	protein_coding	chr16	57512178	57536599	chr16:57512178	CCDC102A	protein_coding	chr16	57512181	57536571	chr16:57512181	ENSG00000135736
ZFAND2A	735.758112355844	-0.170596560593689	0.10136993594735	-1.68291080584577	0.0923923594171625	0.278866099614871	ENSG00000178381	ZFAND2A	protein_coding	chr7	1152071	1160759	chr7:1152071	ZFAND2A	protein_coding	chr7	1152071	1160759	chr7:1152071	ENSG00000178381
SLFN5	14064.427524015	0.115407262847954	0.0685946862990714	1.68245193723579	0.0924812373849754	0.278937990276221	ENSG00000166750	SLFN5	protein_coding	chr17	35243036	35273655	chr17:35243036	SLFN5	protein_coding	chr17	35243071	35273655	chr17:35243071	ENSG00000166750
DIAPH2	1686.2928175092	-0.12138038349108	0.0721499631196182	-1.68233465746673	0.0925039642410892	0.278951572229778	ENSG00000147202	DIAPH2	protein_coding	chrX	96684663	97604997	chrX:96684663	DIAPH2	protein_coding	chrX	96684712	97604997	chrX:96684712	ENSG00000147202
SLC25A5	6806.50266852811	0.165239775394324	0.0982316620357473	1.68214374031656	0.092540970381436	0.278953255933171	ENSG00000005022	SLC25A5	protein_coding	chrX	119468400	119471319	chrX:119468400	SLC25A5	protein_coding	chrX	119468422	119471396	chrX:119468422	ENSG00000005022
UBAP1	4221.71299551772	0.0988557398134167	0.058765797743049	1.68219855102894	0.0925303450126641	0.278953255933171	ENSG00000165006	UBAP1	protein_coding	chr9	34179005	34252523	chr9:34179005	UBAP1	protein_coding	chr9	34179005	34252523	chr9:34179005	ENSG00000165006
AP001258.4	234.329531769246	0.220829902078928	0.131358597335815	1.68112256493103	0.092739110267868	0.279330492103553	ENSG00000245571	AP001258.4	lincRNA	chr11	59130133	59143015	chr11:59130133	FAM111A-DT	lncRNA	chr11	59130133	59143015	chr11:59130133	ENSG00000245571
PLAC9	674.304225439156	-0.201523894392408	0.119869751929612	-1.68119055181447	0.0927259081170542	0.279330492103553	ENSG00000189129	PLAC9	protein_coding	chr10	80131682	80145359	chr10:80131682	PLAC9	protein_coding	chr10	80131682	80145359	chr10:80131682	ENSG00000189129
SBF2	3692.8742064723	0.106334827197554	0.0632484915245265	1.68122313488409	0.0927195814520668	0.279330492103553	ENSG00000133812	SBF2	protein_coding	chr11	9778667	10294207	chr11:9778667	SBF2	protein_coding	chr11	9776776	10304877	chr11:9776776	ENSG00000133812
SLC44A3	174.683281363521	0.198725309431029	0.118258991168291	1.68042452812936	0.0928747470580699	0.279683996304914	ENSG00000143036	SLC44A3	protein_coding	chr1	94820342	94895246	chr1:94820342	SLC44A3	protein_coding	chr1	94820342	94895246	chr1:94820342	ENSG00000143036
CRISPLD2	1900.39928041786	0.277955065736061	0.165475608625969	1.67973436111865	0.0930090111675235	0.280008892820877	ENSG00000103196	CRISPLD2	protein_coding	chr16	84819984	84920768	chr16:84819984	CRISPLD2	protein_coding	chr16	84819985	84920768	chr16:84819985	ENSG00000103196
NSUN3	431.546011958142	0.147181715891567	0.08762475502193	1.67968191014892	0.0930192212709324	0.280008892820877	ENSG00000178694	NSUN3	protein_coding	chr3	94062916	94128545	chr3:94062916	NSUN3	protein_coding	chr3	94062980	94131832	chr3:94062980	ENSG00000178694
PTGER3	294.594230490469	0.340358550610161	0.202675099524141	1.67933086703441	0.093087578467757	0.280104494516602	ENSG00000050628	PTGER3	protein_coding	chr1	70852353	71047808	chr1:70852353	PTGER3	protein_coding	chr1	70852353	71047816	chr1:70852353	ENSG00000050628
UBE4B	5274.18298112929	0.0789538499589676	0.047014910323029	1.6793363938481	0.0930865019415418	0.280104494516602	ENSG00000130939	UBE4B	protein_coding	chr1	10032832	10181239	chr1:10032832	UBE4B	protein_coding	chr1	10032832	10181239	chr1:10032832	ENSG00000130939
EFEMP2	8958.14093003486	-0.209487717266251	0.124772228875125	-1.67896108897687	0.0931596274380776	0.280211125406692	ENSG00000172638	EFEMP2	protein_coding	chr11	65866441	65873592	chr11:65866441	EFEMP2	protein_coding	chr11	65866441	65873592	chr11:65866441	ENSG00000172638
ELMOD3	331.520469929579	-0.171536151497123	0.102163705294852	-1.67903220622292	0.0931457672073003	0.280211125406692	ENSG00000115459	ELMOD3	protein_coding	chr2	85354394	85391752	chr2:85354394	ELMOD3	protein_coding	chr2	85354394	85391752	chr2:85354394	ENSG00000115459
SYT15	236.066451892584	-0.619948683590047	0.36930303674726	-1.67869912213671	0.0932106971358322	0.280309654431863	ENSG00000204176	SYT15	protein_coding	chr10	46578217	46594173	chr10:46578217	SYT15	protein_coding	chr10	46578217	46594173	chr10:46578217	ENSG00000204176
CEP19	182.832017570736	-0.210657324146501	0.125531732390735	-1.67812010664205	0.0933236542802889	0.280518095778348	ENSG00000174007	CEP19	protein_coding	chr3	196706277	196712293	chr3:196706277	CEP19	protein_coding	chr3	196706277	196712250	chr3:196706277	ENSG00000174007
DDOST	10585.0020123193	-0.183315548450315	0.109238383389028	-1.67812395939144	0.0933229023044694	0.280518095778348	ENSG00000244038	DDOST	protein_coding	chr1	20651767	20661544	chr1:20651767	DDOST	protein_coding	chr1	20651767	20661544	chr1:20651767	ENSG00000244038
DHX58	112.409958784753	0.302638970744753	0.18035028701005	1.67806204116486	0.0933349880315624	0.280518095778348	ENSG00000108771	DHX58	protein_coding	chr17	42101404	42112733	chr17:42101404	DHX58	protein_coding	chr17	42101404	42112714	chr17:42101404	ENSG00000108771
EWSR1	7716.69034852448	-0.095723417430647	0.0570477030184582	-1.6779539291823	0.0933560932602434	0.280526446708784	ENSG00000182944	EWSR1	protein_coding	chr22	29268009	29300525	chr22:29268009	EWSR1	protein_coding	chr22	29268009	29300525	chr22:29268009	ENSG00000182944
NIPA2	5092.23795557668	0.147790790753219	0.0880908765902437	1.67770825395086	0.09340406732428	0.280560451046459	ENSG00000140157	NIPA2	protein_coding	chr15	22838641	22868384	chr15:22838641	NIPA2	protein_coding	chr15	22838644	22869362	chr15:22838644	ENSG00000140157
RIN1	859.100731570562	-0.145752635009686	0.0868716009335962	-1.67779381804069	0.0933873566104189	0.280560451046459	ENSG00000174791	RIN1	protein_coding	chr11	66330242	66336840	chr11:66330242	RIN1	protein_coding	chr11	66330241	66336840	chr11:66330241	ENSG00000174791
GCLC	1389.22756535956	0.121731725317844	0.0725733707018328	1.67736077490431	0.0934719548293767	0.280709282435407	ENSG00000001084	GCLC	protein_coding	chr6	53497341	53616970	chr6:53497341	GCLC	protein_coding	chr6	53497341	53616970	chr6:53497341	ENSG00000001084
GLTSCR1	451.094473223335	-0.290294541183367	0.173141109791109	-1.67663555774594	0.09361376912167	0.281024899773564	ENSG00000063169	GLTSCR1	protein_coding	chr19	47608196	47703277	chr19:47608196	BICRA	protein_coding	chr19	47608196	47703277	chr19:47608196	ENSG00000063169
ZNF382	203.071298050379	-0.266222737461639	0.15882558152841	-1.67619557819165	0.0936998900405323	0.281173145824432	ENSG00000161298	ZNF382	protein_coding	chr19	36604817	36634113	chr19:36604817	ZNF382	protein_coding	chr19	36604817	36634114	chr19:36604817	ENSG00000161298
SLC39A10	3000.80952305429	0.125714520872732	0.0750056594503555	1.67606713671972	0.0937250429560271	0.281193499123463	ENSG00000196950	SLC39A10	protein_coding	chr2	195575977	195737702	chr2:195575977	SLC39A10	protein_coding	chr2	195575977	195737702	chr2:195575977	ENSG00000196950
MRPL17	3159.27438234476	0.145476705681916	0.0868112675205789	1.67578137996234	0.0937810226234985	0.281251197746452	ENSG00000158042	MRPL17	protein_coding	chr11	6680782	6683401	chr11:6680782	MRPL17	protein_coding	chr11	6680385	6683340	chr11:6680385	ENSG00000158042
AS3MT	115.979199249723	-2.03961900549492	1.21748683202841	-1.67526986891249	0.0938812944532869	0.281441632235892	ENSG00000214435	AS3MT	protein_coding	chr10	102869516	102901899	chr10:102869516	AS3MT	protein_coding	chr10	102869470	102901899	chr10:102869470	ENSG00000214435
ITGB5	29008.2138462729	-0.13682664146132	0.0816835506103563	-1.67508195271782	0.093918153370434	0.281441889906271	ENSG00000082781	ITGB5	protein_coding	chr3	124761948	124901418	chr3:124761948	ITGB5	protein_coding	chr3	124761948	124901418	chr3:124761948	ENSG00000082781
ST3GAL4	1428.77168849808	-0.153287240363511	0.0915058184380228	-1.67516386367642	0.0939020854774604	0.281441889906271	ENSG00000110080	ST3GAL4	protein_coding	chr11	126355640	126440344	chr11:126355640	ST3GAL4	protein_coding	chr11	126355640	126440344	chr11:126355640	ENSG00000110080
KIAA0922	939.130251731843	0.155752707848388	0.0930038586917503	1.67469081433074	0.0939949106238096	0.281518576637284	ENSG00000121210	KIAA0922	protein_coding	chr4	153466346	153636711	chr4:153466346	TMEM131L	protein_coding	chr4	153466346	153636711	chr4:153466346	ENSG00000121210
NARFL	525.804776943566	-0.126822030675024	0.0757236638711045	-1.67480050741995	0.0939733793063327	0.281518576637284	ENSG00000103245	NARFL	protein_coding	chr16	729753	741329	chr16:729753	CIAO3	protein_coding	chr16	729760	741329	chr16:729760	ENSG00000103245
PRRC2C	6851.32015889412	-0.671266817172182	0.400861415721202	-1.67456081040996	0.0940204338138611	0.281518576637284	ENSG00000117523	PRRC2C	protein_coding	chr1	171485551	171593511	chr1:171485551	PRRC2C	protein_coding	chr1	171485530	171593511	chr1:171485530	ENSG00000117523
SRRM2	17802.9082011145	-0.405427924925923	0.242096321121478	-1.67465545551388	0.0940018519397287	0.281518576637284	ENSG00000167978	SRRM2	protein_coding	chr16	2752329	2772538	chr16:2752329	SRRM2	protein_coding	chr16	2752626	2772538	chr16:2752626	ENSG00000167978
KIAA2026	1478.64911657104	-0.175560064716464	0.10487834216453	-1.67394012045929	0.0941423681960059	0.281672640730309	ENSG00000183354	KIAA2026	protein_coding	chr9	5881596	6007901	chr9:5881596	KIAA2026	protein_coding	chr9	5881596	6008482	chr9:5881596	ENSG00000183354
TFDP2	1212.32845259181	-0.129809551980811	0.0775439768806832	-1.67401205358023	0.0941282304606452	0.281672640730309	ENSG00000114126	TFDP2	protein_coding	chr3	141944428	142149544	chr3:141944428	TFDP2	protein_coding	chr3	141944428	142149544	chr3:141944428	ENSG00000114126
FAT1	49629.3878656697	-0.178971317867467	0.106978896189226	-1.67295909981067	0.0943353479783286	0.282139736519007	ENSG00000083857	FAT1	protein_coding	chr4	186587783	186726722	chr4:186587783	FAT1	protein_coding	chr4	186587794	186726722	chr4:186587794	ENSG00000083857
GPR4	40.2961470096264	0.397355482193496	0.237566215159708	1.67260938987628	0.094404217184541	0.282230113203963	ENSG00000177464	GPR4	protein_coding	chr19	45589764	45602208	chr19:45589764	GPR4	protein_coding	chr19	45589764	45602212	chr19:45589764	ENSG00000177464
SLC26A11	463.697736714436	-0.139183343002332	0.0832133621359225	-1.67260809357741	0.0944044725427	0.282230113203963	ENSG00000181045	SLC26A11	protein_coding	chr17	80219699	80253500	chr17:80219699	SLC26A11	protein_coding	chr17	80219699	80253500	chr17:80219699	ENSG00000181045
ATXN7L3B	3485.70852281723	-0.0838911154093909	0.0501625321230803	-1.67238597931127	0.0944482350496185	0.282256761793149	ENSG00000253719	ATXN7L3B	protein_coding	chr12	74537827	74545430	chr12:74537827	ATXN7L3B	protein_coding	chr12	74537835	74545430	chr12:74537835	ENSG00000253719
ARMC7	430.497755957437	0.155168301404113	0.0927911050897247	1.67223249743682	0.094478484621541	0.282272537676197	ENSG00000125449	ARMC7	protein_coding	chr17	75109952	75130265	chr17:75109952	ARMC7	protein_coding	chr17	75109952	75130272	chr17:75109952	ENSG00000125449
OIP5-AS1	4647.10015916527	0.154272434301598	0.0922587074950796	1.67217207448767	0.0944903954434465	0.282272537676197	ENSG00000247556	OIP5-AS1	processed_transcript	chr15	41283990	41309737	chr15:41283990	OIP5-AS1	lncRNA	chr15	41283990	41309737	chr15:41283990	ENSG00000247556
KIAA1644	390.988156954729	-0.185099418019801	0.11072836434594	-1.67165314066692	0.0945927393879587	0.2824129240904	ENSG00000138944	KIAA1644	protein_coding	chr22	44243667	44312851	chr22:44243667	SHISAL1	protein_coding	chr22	44243665	44312951	chr22:44243665	ENSG00000138944
MRPS22	2066.46088168235	0.10506947223488	0.0628648515215053	1.67135481420706	0.0946516154311239	0.282533595437639	ENSG00000175110	MRPS22	protein_coding	chr3	139005806	139357223	chr3:139005806	MRPS22	protein_coding	chr3	139005806	139360497	chr3:139005806	ENSG00000175110
CNTRL	215.48821331113	-0.409143754717736	0.244828506976843	-1.67114426244667	0.0946931864247916	0.282570911709693	ENSG00000119397	CNTRL	protein_coding	chr9	121074863	121177610	chr9:121074863	CNTRL	protein_coding	chr9	121074660	121177729	chr9:121074660	ENSG00000119397
TCHP	867.629720520298	-0.17179080984972	0.102806508086314	-1.67101103857636	0.0947194974836633	0.282570911709693	ENSG00000139437	TCHP	protein_coding	chr12	109900264	109983841	chr12:109900264	TCHP	protein_coding	chr12	109900264	109983841	chr12:109900264	ENSG00000139437
ERI2	555.86154543494	0.147689417057158	0.0883919310755136	1.67084727372894	0.0947518482616139	0.282612342428005	ENSG00000196678	ERI2	protein_coding	chr16	20780193	20900349	chr16:20780193	ERI2	protein_coding	chr16	20780193	20900349	chr16:20780193	ENSG00000196678
DHRS1	957.267161479931	0.153484993872074	0.0918708051914241	1.67066124599942	0.0947886076808137	0.282666903910036	ENSG00000157379	DHRS1	protein_coding	chr14	24290598	24299833	chr14:24290598	DHRS1	protein_coding	chr14	24290598	24299780	chr14:24290598	ENSG00000157379
CERKL	960.414776834299	0.22605639483824	0.135378101237893	1.66981507918332	0.0949559560132659	0.28302089457644	ENSG00000188452	CERKL	protein_coding	chr2	181536676	181680665	chr2:181536676	CERKL	protein_coding	chr2	181535041	181680665	chr2:181535041	ENSG00000188452
KIF3A	976.689672557931	-0.181387886498598	0.108629773241636	-1.66978058671926	0.0949627826840399	0.28302089457644	ENSG00000131437	KIF3A	protein_coding	chr5	132692628	132737638	chr5:132692628	KIF3A	protein_coding	chr5	132692628	132737638	chr5:132692628	ENSG00000131437
AHCY	5504.58071680476	-0.139651277562905	0.083662356815089	-1.66922476104233	0.0950728446787931	0.283293757737646	ENSG00000101444	AHCY	protein_coding	chr20	34280268	34311802	chr20:34280268	AHCY	protein_coding	chr20	34280268	34311802	chr20:34280268	ENSG00000101444
MMP25-AS1	57.1596626961955	-0.535373298278553	0.320837785375173	-1.66867283930573	0.0951822347223066	0.283564512824902	ENSG00000261971	MMP25-AS1	antisense	chr16	3051096	3059370	chr16:3051096	MMP25-AS1	lncRNA	chr16	3037400	3059370	chr16:3037400	ENSG00000261971
FSTL1	174488.814146456	0.120903455120594	0.0724705957914969	1.66831048924231	0.0952541067547717	0.283613034836664	ENSG00000163430	FSTL1	protein_coding	chr3	120392293	120451253	chr3:120392293	FSTL1	protein_coding	chr3	120392293	120450993	chr3:120392293	ENSG00000163430
OSTF1	3693.81311272315	0.132520312464569	0.0794336293715881	1.66831496323356	0.0952532190749134	0.283613034836664	ENSG00000134996	OSTF1	protein_coding	chr9	75088543	75147265	chr9:75088543	OSTF1	protein_coding	chr9	75088514	75147265	chr9:75088514	ENSG00000134996
SMN1	2082.5153676259	0.113236848596139	0.067868399603318	1.66847677649677	0.0952211183300567	0.283613034836664	ENSG00000172062	SMN1	protein_coding	chr5	70925030	70953942	chr5:70925030	SMN1	protein_coding	chr5	70925030	70953942	chr5:70925030	ENSG00000172062
POC1B	1000.681694372	-0.151152502451239	0.0906314865111863	-1.66777031106715	0.0953613316356966	0.283821875043284	ENSG00000139323	POC1B	protein_coding	chr12	89419718	89526024	chr12:89419718	POC1B	protein_coding	chr12	89419718	89526047	chr12:89419718	ENSG00000139323
NECAB3	376.286893598876	-0.152725323021297	0.0916083576487904	-1.66715490749019	0.0954836064605551	0.284033320523426	ENSG00000125967	NECAB3	protein_coding	chr20	33657087	33674463	chr20:33657087	NECAB3	protein_coding	chr20	33657087	33674463	chr20:33657087	ENSG00000125967
ZC3H3	873.550326432562	-0.107849456940173	0.0646893823209883	-1.66718946866775	0.0954767361582328	0.284033320523426	ENSG00000014164	ZC3H3	protein_coding	chr8	143437655	143541453	chr8:143437655	ZC3H3	protein_coding	chr8	143437659	143541447	chr8:143437659	ENSG00000014164
PSMB9	101.501546118743	0.367108858019613	0.220247372311156	1.66680244203312	0.0955536945119618	0.284173382921041	ENSG00000240065	PSMB9	protein_coding	chr6	32844136	32859585	chr6:32844136	PSMB9	protein_coding	chr6	32844136	32859851	chr6:32844136	ENSG00000240065
MAPRE1	12494.4961109103	0.130932509500864	0.0785622647476615	1.66660813459762	0.0955923503191688	0.284233120888795	ENSG00000101367	MAPRE1	protein_coding	chr20	32819893	32850405	chr20:32819893	MAPRE1	protein_coding	chr20	32819954	32850405	chr20:32819954	ENSG00000101367
BRAF	866.109129093494	0.129389714286089	0.0776554456333973	1.66620271419114	0.095673045568858	0.284362584179128	ENSG00000157764	BRAF	protein_coding	chr7	140719327	140924764	chr7:140719327	BRAF	protein_coding	chr7	140719327	140924929	chr7:140719327	ENSG00000157764
C3orf14	406.231792310408	0.220398529053224	0.132359494711144	1.66515087968727	0.0958826579871849	0.284930274861161	ENSG00000114405	C3orf14	protein_coding	chr3	62318973	62336213	chr3:62318973	C3orf14	protein_coding	chr3	62319015	62336213	chr3:62319015	ENSG00000114405
MIEF1	4325.98346917724	0.128209288832865	0.0770160942314104	1.66470774858609	0.0959710763362779	0.285137667989015	ENSG00000100335	MIEF1	protein_coding	chr22	39499432	39518132	chr22:39499432	MIEF1	protein_coding	chr22	39499432	39518132	chr22:39499432	ENSG00000100335
GDF11	1724.02651352043	0.13878489871459	0.0833794013279382	1.66449862321195	0.0960128259715685	0.285206351086124	ENSG00000135414	GDF11	protein_coding	chr12	55743280	55757278	chr12:55743280	GDF11	protein_coding	chr12	55743122	55757264	chr12:55743122	ENSG00000135414
ABL1	6681.78847711377	-0.129309794938309	0.0776926286220847	-1.66437662403343	0.0960371885103881	0.285223369136304	ENSG00000097007	ABL1	protein_coding	chr9	130713946	130887675	chr9:130713946	ABL1	protein_coding	chr9	130713016	130887675	chr9:130713016	ENSG00000097007
IDH1	6157.2841380302	-0.11155775935318	0.0670424693273901	-1.66398643236732	0.0961151407751517	0.285249060051633	ENSG00000138413	IDH1	protein_coding	chr2	208236227	208266074	chr2:208236227	IDH1	protein_coding	chr2	208236229	208266074	chr2:208236229	ENSG00000138413
NNT	3831.03423733609	-0.123516467338636	0.0742304208969356	-1.66396021800996	0.0961203796789914	0.285249060051633	ENSG00000112992	NNT	protein_coding	chr5	43602692	43707405	chr5:43602692	NNT	protein_coding	chr5	43602692	43707405	chr5:43602692	ENSG00000112992
PITPNA	5366.99560656425	-0.0828173319291378	0.0497654311776237	-1.66415381057475	0.0960816958543102	0.285249060051633	ENSG00000174238	PITPNA	protein_coding	chr17	1517718	1562816	chr17:1517718	PITPNA	protein_coding	chr17	1517718	1562792	chr17:1517718	ENSG00000174238
SIRT1	1864.66639285528	0.14644790386052	0.088007698958183	1.66403514231301	0.0961054067652367	0.285249060051633	ENSG00000096717	SIRT1	protein_coding	chr10	67884669	67918390	chr10:67884669	SIRT1	protein_coding	chr10	67884656	67918390	chr10:67884656	ENSG00000096717
TOP1MT	405.861124255537	-0.165458075124865	0.0994574037174516	-1.66360742328359	0.0961909074630071	0.285388986109616	ENSG00000184428	TOP1MT	protein_coding	chr8	143304384	143359979	chr8:143304384	TOP1MT	protein_coding	chr8	143304384	143359979	chr8:143304384	ENSG00000184428
TP53I3	3321.31662884791	0.158136308769767	0.0950602404421646	1.66353785803833	0.0962048192543032	0.285388986109616	ENSG00000115129	TP53I3	protein_coding	chr2	24077433	24085861	chr2:24077433	TP53I3	protein_coding	chr2	24077433	24085861	chr2:24077433	ENSG00000115129
E2F4	1314.18366401095	-0.110277209446027	0.0662980050960763	-1.66335637529693	0.0962411201006114	0.28544135349352	ENSG00000205250	E2F4	protein_coding	chr16	67192169	67198918	chr16:67192169	E2F4	protein_coding	chr16	67192155	67198918	chr16:67192155	ENSG00000205250
VRK2	1440.40566814559	-0.0980086713768016	0.0589398931224136	-1.66285797589156	0.0963408681700196	0.285586554272743	ENSG00000028116	VRK2	protein_coding	chr2	57907651	58159920	chr2:57907651	VRK2	protein_coding	chr2	57907629	58159920	chr2:57907629	ENSG00000028116
ZWINT	782.740181693597	0.266055661423254	0.160001518496386	1.66283210261697	0.0963460486224893	0.285586554272743	ENSG00000122952	ZWINT	protein_coding	chr10	56357228	56361275	chr10:56357228	ZWINT	protein_coding	chr10	56357227	56361273	chr10:56357227	ENSG00000122952
RP11-418J17.1	238.860027885843	0.242168545849723	0.145753613449563	1.66149257036104	0.0966145598508704	0.286271596522894	ENSG00000231365	RP11-418J17.1	antisense	chr1	119140396	119275973	chr1:119140396	WARS2-AS1	lncRNA	chr1	119140391	119275973	chr1:119140391	ENSG00000231365
SSR2	13097.435834617	0.142742046612182	0.0859647725325714	1.6604714048199	0.0968196558347333	0.286657344654209	ENSG00000163479	SSR2	protein_coding	chr1	156009048	156020959	chr1:156009048	SSR2	protein_coding	chr1	156009048	156020951	chr1:156009048	ENSG00000163479
INPP5F	1362.9181084095	0.126312850096875	0.0760764938994078	1.66034005541702	0.0968460619606211	0.286680075504008	ENSG00000198825	INPP5F	protein_coding	chr10	119726097	119829278	chr10:119726097	INPP5F	protein_coding	chr10	119726042	119829147	chr10:119726042	ENSG00000198825
PRDM4	2362.91216620963	-0.0898006492707993	0.0540977547770132	-1.65996998657247	0.0969204905672164	0.286844924422347	ENSG00000110851	PRDM4	protein_coding	chr12	107732866	107761272	chr12:107732866	PRDM4	protein_coding	chr12	107732871	107761272	chr12:107732871	ENSG00000110851
NCR3LG1	440.475962700418	0.265180980971734	0.159815438710179	1.65929514139515	0.0970563338453465	0.287140576275118	ENSG00000188211	NCR3LG1	protein_coding	chr11	17351726	17377341	chr11:17351726	NCR3LG1	protein_coding	chr11	17351800	17377341	chr11:17351800	ENSG00000188211
FBLN1	4403.01826180872	-0.435839141078805	0.262694906844895	-1.65910769383946	0.0970940931936078	0.287192132273344	ENSG00000077942	FBLN1	protein_coding	chr22	45502238	45601135	chr22:45502238	FBLN1	protein_coding	chr22	45502238	45601135	chr22:45502238	ENSG00000077942
PTGS2	7814.51936499713	0.167089736518323	0.100722281891203	1.65891532023477	0.0971328570547551	0.28720043316104	ENSG00000073756	PTGS2	protein_coding	chr1	186671791	186680427	chr1:186671791	PTGS2	protein_coding	chr1	186671791	186680922	chr1:186671791	ENSG00000073756
WDFY3	5534.13020027802	-0.100254228315632	0.0604338854709773	-1.65890754060118	0.0971344249346509	0.28720043316104	ENSG00000163625	WDFY3	protein_coding	chr4	84669610	84966391	chr4:84669610	WDFY3	protein_coding	chr4	84669597	84966690	chr4:84669597	ENSG00000163625
IFT122	1056.70425022021	0.100979393793668	0.0608986457610131	1.65815499723828	0.0972861855414069	0.287567336118336	ENSG00000163913	IFT122	protein_coding	chr3	129440036	129520507	chr3:129440036	IFT122	protein_coding	chr3	129429607	129520510	chr3:129429607	ENSG00000163913
TCP11L2	390.906555177494	0.212051172610821	0.127912284747738	1.65778582588074	0.0973607032379241	0.287702757618321	ENSG00000166046	TCP11L2	protein_coding	chr12	106301929	106347015	chr12:106301929	TCP11L2	protein_coding	chr12	106301929	106347003	chr12:106301929	ENSG00000166046
STX5	2274.44446892485	0.12423209079378	0.0749479237768424	1.6575788165084	0.0974025082977513	0.287770738180598	ENSG00000162236	STX5	protein_coding	chr11	62806897	62832088	chr11:62806897	STX5	protein_coding	chr11	62806860	62832051	chr11:62806860	ENSG00000162236
PGAM5	1187.25299362914	-0.142208894566444	0.0858137474743912	-1.65718079855308	0.0974829274101085	0.287952753737269	ENSG00000247077	PGAM5	protein_coding	chr12	132710819	132722734	chr12:132710819	PGAM5	protein_coding	chr12	132710819	132722734	chr12:132710819	ENSG00000247077
SPTBN1	26388.5722091422	-0.452711525553206	0.27322824341007	-1.65689871553198	0.097539954117201	0.28806561405981	ENSG00000115306	SPTBN1	protein_coding	chr2	54456285	54671445	chr2:54456285	SPTBN1	protein_coding	chr2	54456317	54671446	chr2:54456317	ENSG00000115306
CAPZA1	19505.1816865984	0.117128545777841	0.0707000503701298	1.65669677977099	0.0975807943990245	0.2881306365482	ENSG00000116489	CAPZA1	protein_coding	chr1	112619173	112671619	chr1:112619173	CAPZA1	protein_coding	chr1	112619805	112671616	chr1:112619805	ENSG00000116489
KPNA1	7982.93235336296	0.0921956908932084	0.0556571681472285	1.65649266684438	0.0976220888864327	0.288196974847565	ENSG00000114030	KPNA1	protein_coding	chr3	122421949	122514945	chr3:122421949	KPNA1	protein_coding	chr3	122421902	122514945	chr3:122421902	ENSG00000114030
ERCC5	3304.59231007382	-0.150064291686839	0.0906485707663423	-1.65545127097092	0.0978329931753221	0.288727702066843	ENSG00000134899	ERCC5	protein_coding	chr13	102844844	102876001	chr13:102844844	ERCC5	protein_coding	chr13	102845831	102875995	chr13:102845831	ENSG00000134899
RAB14	8613.08550877641	0.118798653179571	0.0717635067047442	1.65541873069753	0.0978395891174439	0.288727702066843	ENSG00000119396	RAB14	protein_coding	chr9	121178137	121223014	chr9:121178137	RAB14	protein_coding	chr9	121178133	121223014	chr9:121178133	ENSG00000119396
PPP2R5D	3940.52630273321	-0.110114727043901	0.0665248999914322	-1.6552407753801	0.0978756671025016	0.288778495824594	ENSG00000112640	PPP2R5D	protein_coding	chr6	42984499	43012342	chr6:42984499	PPP2R5D	protein_coding	chr6	42984553	43012342	chr6:42984553	ENSG00000112640
PCDHGC3	8621.12764007014	-0.123255847151327	0.0744905693024437	-1.65465035783105	0.0979954422549107	0.289028419595724	ENSG00000240184	PCDHGC3	protein_coding	chr5	141475947	141512979	chr5:141475947	PCDHGC3	protein_coding	chr5	141475947	141512977	chr5:141475947	ENSG00000240184
PPP1R21	1153.50192426256	0.104818685067028	0.0633484445423254	1.6546370763215	0.0979981379566087	0.289028419595724	ENSG00000162869	PPP1R21	protein_coding	chr2	48440598	48515391	chr2:48440598	PPP1R21	protein_coding	chr2	48440598	48515391	chr2:48440598	ENSG00000162869
GGH	1387.83363584081	-0.129526607326364	0.0783021261462901	-1.65419016955392	0.0980888796052711	0.289240315954129	ENSG00000137563	GGH	protein_coding	chr8	63015079	63039171	chr8:63015079	GGH	protein_coding	chr8	63014881	63039407	chr8:63014881	ENSG00000137563
IRAK2	128.898281307671	-0.298329014217241	0.180379514668847	-1.65389631280988	0.0981485819631555	0.289360620976506	ENSG00000134070	IRAK2	protein_coding	chr3	10164865	10243743	chr3:10164865	IRAK2	protein_coding	chr3	10164919	10243745	chr3:10164919	ENSG00000134070
NUBPL	609.343269022411	0.163074213771043	0.0986228932787635	1.65351277324732	0.0982265486838184	0.289534716099212	ENSG00000151413	NUBPL	protein_coding	chr14	31489956	31861224	chr14:31489956	NUBPL	protein_coding	chr14	31489956	31861224	chr14:31489956	ENSG00000151413
